readfile	mapping_type	read_length	count
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	23	144985
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	24	404046
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	>24	1103965
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	<21	26161
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	21	5419
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	22	3649
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	23	2770
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	24	2577
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	>24	40788
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	<21	274499
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	21	125915
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	22	113162
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	23	127558
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	24	255462
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	>24	2333974
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	<21	573920
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	21	185321
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	22	256420
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	23	203639
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	24	223319
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	>24	3495308
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	<21	372396
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	21	108550
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	22	131894
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	23	100411
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	24	98841
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	>24	2681915
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	<21	130341
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	21	36738
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	22	35608
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	23	39444
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	24	53265
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	>24	886193
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	<21	27323
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	21	16337
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	22	3534
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	23	2963
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	24	3258
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	>24	58226
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	<21	203706
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	21	130150
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	22	119208
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	23	114515
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	24	153980
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	>24	1812853
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	<21	698199
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	21	222853
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	22	312610
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	23	238312
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	24	291240
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	>24	4325963
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	<21	415424
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	21	96725
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	22	178176
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	23	97824
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	24	115802
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	>24	2762074
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	<21	152026
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	21	47233
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	22	46614
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	23	55517
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	24	65217
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	>24	1111223
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	<21	26896
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	21	9508
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	22	4165
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	23	3411
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	24	5083
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	>24	57049
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	<21	277469
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	21	128334
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	22	114903
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	23	119458
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	24	175432
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/E-Peve/output/08.2-Peve-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	>24	1779072
