#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7198341-7198627	286	39	0.33538	7.705969047546388	1	0.00920691	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7326131-7326778	647	52	0.42147	8.635104942321778	1	0.0394803	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7333843-7340649	6806	88	0.30167	6.5152490615844725	1	0.0909892	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7390472-7391398	926	42	0.4356	8.738770103454591	1	0.0274927	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7564383-7564793	410	52	0.38596	8.635104942321778	1	0.0273885	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7730010-7774268	44258	589	0.30576000000000003	5.20727024078369	1	1	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7732539-7733588	1049	38	0.38185	4.440682792663575	1	0.0248277	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7753022-7755122	2100	114	0.33994	9.07632656097412	1	0.234108	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7755242-7756205	963	108	0.38898	8.710275077819823	1	0.350535	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7771343-7771663	320	46	0.45770000000000005	7.7836709976196286	-1	0.0294809	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:7781630-7782443	813	64	0.31418	7.81867733001709	1	0.0269867	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8114844-8127964	13120	472	0.29852	5.541312980651854	1	1	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8200202-8213135	12933	476	0.31828	5.602812767028809	1	1	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8200221-8213698	13477	476	0.29852	5.602812767028809	1	1	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8200223-8201005	782	48	0.33984	11.436256217956544	1	0.0267655	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8134203-8135508	1305	33	0.28288	9.601679420471193	1	0.013123	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8285629-8286422	793	54	0.39717	9.300289726257322	1	0.0387678	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8285629-8290478	4849	54	0.31828	9.300289726257322	1	0.0223259	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8308881-8312289	3408	129	0.32237000000000005	6.847018241882325	1	0.426879	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8414779-8415385	606	23	0.33733	10.176350593566895	1	0.00945814	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8566525-8589450	22925	144	0.29595000000000005	8.482056999206542	1	0.348583	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8566525-8589450	22925	144	0.29595000000000005	8.482056999206542	1	0.348583	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8566929-8589450	22521	144	0.29595000000000005	8.482056999206542	1	0.348583	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8566929-8589450	22521	144	0.29595000000000005	8.482056999206542	1	0.348583	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8604405-8606108	1703	69	0.36872	9.455658531188966	1	0.0592878	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8659619-8660537	918	21	0.35985	10.03277950286865	1	0.0084152	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:8934276-8945136	10860	95	0.2831	10.661088371276854	1	0.0757059	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:9060946-9065445	4499	134	0.2831	9.262382316589353	1	0.209081	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:9212037-9215281	3244	48	0.30211	9.688647270202637	1	0.0195648	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:9249557-9252291	2734	258	0.38852000000000003	9.456625556945802	1	0.998711	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:9460120-9468105	7985	107	0.26107	7.612468910217285	1	0.12985	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:9464991-9468105	3114	79	0.35029	9.780256843566892	1	0.076527	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:10360339-10362392	2053	68	0.30804000000000004	9.584982109069824	1	0.0369302	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:10360400-10362392	1992	68	0.30804000000000004	9.584982109069824	1	0.0369302	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:11223476-11224394	918	46	0.33188	5.082224464416503	1	0.0206589	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:11405716-11407404	1688	183	0.40184	8.603064155578615	1	0.974379	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:11888733-11889138	405	56	0.33021	5.983463478088378	-1	0.0461335	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12535394-12543818	8424	234	0.28812000000000004	9.268829154968262	1	0.868459	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12570299-12571194	895	94	0.38661999999999996	5.296905326843262	-1	0.0401678	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12570299-12580280	9981	227	0.28479000000000004	6.696394920349121	1	0.972306	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12676798-12714248	37450	441	0.29595000000000005	6.154378318786621	1	0.999999	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12710704-12714248	3544	121	0.29343	6.057979393005371	1	0.363878	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12691109-12693819	2710	109	0.28165000000000007	6.122036933898924	1	0.241339	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12706134-12709600	3466	44	0.46360999999999997	10.436996269226071	1	0.0798598	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12707341-12709600	2259	44	0.47142	10.436996269226071	1	0.0930327	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12718328-12718827	499	51	0.29499	9.789346885681148	1	0.0221794	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12762292-12763161	869	36	0.32679	8.417266273498537	1	0.00901525	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:12913969-12924202	10233	111	0.33289	11.127194786071776	1	0.1621	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13270171-13271825	1654	32	0.28274	6.503653907775878	1	0.00900066	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13467624-13468772	1148	119	0.40037999999999996	9.573700141906738	1	0.533021	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13545781-13552957	7176	95	0.32821	5.401318550109862	1	0.216272	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13559485-13560172	687	50	0.48488	4.816217994689941	-1	0.0289887	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13563201-13564908	1707	79	0.34956	9.255355262756346	1	0.0722147	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13637799-13638562	763	40	0.38478	5.987896919250488	1	0.0142924	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13637977-13638562	585	30	0.34727	8.188467979431152	1	0.00671215	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13663337-13668790	5453	929	0.47041	5.116157341003418	-1	0.999997	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13670741-13671358	617	128	0.45217	7.840145301818849	1	0.841818	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13670818-13672111	1293	64	0.29059	6.040472984313964	1	0.039068	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13777188-13779060	1872	285	0.41986	6.6698511123657225	1	0.999987	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13793016-13794677	1661	161	0.37661	9.742607307434081	1	0.82655	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13795538-13800922	5384	89	0.27234	9.652158164978026	1	0.0620943	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13796578-13800922	4344	89	0.29615	9.652158164978026	1	0.0672474	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13797712-13800922	3210	89	0.31692	9.652158164978026	1	0.0784576	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13797893-13800922	3029	89	0.31692	9.652158164978026	1	0.0784576	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13854459-13859229	4770	285	0.34130000000000005	6.010746192932127	1	0.999877	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13854823-13856300	1477	192	0.44488	6.965527534484862	1	0.996839	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13854958-13902208	47250	1158	0.29367000000000004	4.924041557312011	1	1	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13900288-13902208	1920	128	0.34699	7.840145301818849	1	0.436809	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13896915-13897167	252	33	0.25886	9.697866249084473	1	0.0177326	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:13900927-13901189	262	57	0.41035	9.931048393249512	1	0.0590967	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14130935-14132750	1815	128	0.32646	7.839758491516114	1	0.35131	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14197857-14201066	3209	88	0.32293	9.814425086975099	1	0.080842	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14265857-14268764	2907	72	0.34130000000000005	10.364275932312012	1	0.05737	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14285320-14287434	2114	128	0.36777	7.840145301818849	1	0.534517	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14285320-14287434	2114	128	0.36777	7.840145301818849	1	0.534517	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14311522-14312472	950	54	0.39346000000000003	9.58994617462158	1	0.0397054	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14360477-14360800	323	33	0.41396	8.342676353454593	1	0.0119961	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14400621-14400959	338	39	0.33702	8.806590843200684	1	0.011492	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14471784-14518328	46544	1417	0.29343	4.785638618469237	-1	0.999982	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14472358-14473475	1117	39	0.4752799999999999	10.297809028625483	1	0.0747863	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14487026-14487875	849	29	0.34723000000000004	5.273430824279784	1	0.00747148	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14599479-14600432	953	32	0.36444	4.992930412292479	1	0.01092	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14632848-14635002	2154	77	0.31718	7.605761909484864	1	0.047935	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14649013-14650282	1269	276	0.45160000000000006	7.065677833557129	1	0.999986	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14787868-14789001	1133	19	0.47382	9.782061958312983	1	0.0198344	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:14846044-14847960	1916	49	0.28742	10.084160804748535	1	0.022976	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15004171-15005075	904	116	0.41139000000000003	9.573700141906738	1	0.550951	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15370976-15372042	1066	53	0.3979	9.59697322845459	1	0.0397144	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15370991-15385480	14489	889	0.37806	5.975278663635254	1	1	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15386327-15392287	5960	117	0.29059	9.977723503112792	1	0.13694	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15389160-15392287	3127	117	0.33111	9.977723503112792	1	0.218237	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15479087-15479418	331	23	0.35423	10.432676887512205	1	0.0102674	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15695107-15695399	292	13	0.45124000000000003	11.999967765808105	1	0.0158225	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15970947-15992481	21534	140	0.29367000000000004	10.032392692565917	1	0.241338	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15970947-15992481	21534	140	0.29367000000000004	10.032392692565917	1	0.241338	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15971114-16030414	59300	254	0.29367000000000004	6.821895408630371	1	0.992316	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:15992002-16009739	17737	76	0.29367000000000004	10.929986000061035	1	0.0508929	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:16100211-16103929	3718	275	0.38914	6.1476144790649405	1	0.999959	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:16255298-16255623	325	17	0.43908	8.521060371398928	1	0.00636366	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:16313102-16314201	1099	46	0.34405	6.542190742492676	1	0.0136776	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:16329092-16337624	8532	61	0.28726	8.638779640197757	1	0.02484	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:16310323-16311297	974	37	0.3772	9.500335121154787	1	0.0153422	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:16811030-16817926	6896	77	0.36281	10.081968879699705	1	0.0827126	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:16890244-16893298	3054	66	0.36467000000000005	8.889819526672365	1	0.0458964	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:17405133-17409115	3982	44	0.32862	10.177446556091308	1	0.01982	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:17407395-17409115	1720	44	0.3402	10.429324531555174	1	0.021595	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:17663470-17664151	681	40	0.31463	6.6902563095092775	1	0.00963859	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:17709116-17712468	3352	79	0.31035	10.943717765808106	1	0.0581508	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:17710753-17712468	1715	79	0.31752	10.943717765808106	1	0.0605695	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18062302-18065053	2751	327	0.36653	7.73916301727295	1	0.999974	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18139400-18139693	293	7	0.36147	4.0500284194946286	1	0.00367087	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18196005-18245592	49587	224	0.28562000000000004	9.265412330627441	1	0.817158	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18228232-18245933	17701	224	0.28562000000000004	9.265412330627441	1	0.817158	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18584751-18585676	925	189	0.45223	5.56717472076416	-1	0.219904	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18589266-18589467	201	17	0.4141	5.75320873260498	1	0.00455279	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18589549-18589849	300	27	0.3917	10.266412925720214	-1	0.107044	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18917960-18919836	1876	87	0.36704000000000003	4.871692848205566	1	0.268069	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:18946014-18946268	254	19	0.47090000000000004	9.693869209289552	-1	0.0512171	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19038917-19041628	2711	73	0.28644000000000003	9.958898735046386	-1	0.172396	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19039000-19040720	1720	56	0.34496000000000004	9.30106334686279	1	0.0273698	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19054460-19055325	865	74	0.39294999999999997	4.870158195495605	1	0.187099	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19409985-19410212	227	31	0.33126	6.495469093322753	1	0.00611876	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19420109-19439985	19876	166	0.28719	11.536504554748536	1	0.240821	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19548514-19550883	2369	205	0.41159	9.143438148498536	1	0.992827	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19553223-19554398	1175	5	0.30283	5.275022315979004	1	0.00255601	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19553223-19554398	1175	5	0.30283	5.275022315979004	1	0.00255601	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19624731-19625016	285	44	0.3839	6.501323509216308	1	0.0160221	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19667167-19672593	5426	107	0.34547000000000005	10.078423118591306	1	0.192877	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19743092-19744530	1438	41	0.28434000000000004	8.633815574645997	1	0.012808	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:19920804-19922088	1284	74	0.33754	9.38087520599365	-1	0.138315	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:20928098-20930578	2480	87	0.31945	8.138118171691897	1	0.0714977	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:21512613-21518313	5700	106	0.26283	4.697822380065917	1	0.51614	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:21512627-21518313	5686	106	0.25074	4.697822380065917	1	0.588875	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:671182-674663	3481	85	0.29119	6.815415763854981	1	0.0724519	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:849628-852046	2418	58	0.25349000000000005	9.87547664642334	1	0.0347956	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:850210-852046	1836	58	0.27174000000000004	9.87547664642334	1	0.0296687	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:961099-961556	457	36	0.32301	11.379717445373537	1	0.0188546	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:1081098-1082004	906	37	0.37234	10.560775566101071	1	0.0194569	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:2294580-2296164	1584	65	0.36588	9.611543083190917	1	0.0497858	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:2340486-2343196	2710	104	0.3118	10.155914115905762	1	0.118527	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:3005958-3006834	876	61	0.46	9.394993782043457	1	0.128549	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:3047929-3049275	1346	62	0.34699	9.589817237854003	1	0.037426	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:3276197-3283202	7005	84	0.32237000000000005	10.96815128326416	1	0.0717875	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:3557141-3557928	787	36	0.41662000000000005	8.94113636016846	1	0.0171074	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:3600592-3601884	1292	36	0.43002	9.692386436462403	1	0.0251424	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:3579675-3582309	2634	58	0.25349000000000005	6.502176094055175	1	0.0428417	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:3579705-3582309	2604	58	0.25349000000000005	6.502176094055175	1	0.0428417	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:4428356-4432793	4437	135	0.41362	10.170097160339353	1	0.760492	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:4457404-4458487	1083	87	0.29764	9.887274360656736	-1	0.169737	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:4595268-4610796	15528	207	0.27270000000000005	9.331041145324708	1	0.643444	coding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:4631057-4632119	1062	76	0.40893	9.939945030212403	1	0.136765	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:5636584-5721131	84547	93	0.2831	9.671949958801271	1	0.0705675	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:5636739-5638849	2110	71	0.30265	9.693740272521975	1	0.0404429	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:5643477-5659049	15572	93	0.2831	9.671949958801271	1	0.0705675	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:5643649-5651551	7902	87	0.2831	9.06381969451904	1	0.0583639	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:5665724-5690078	24354	93	0.2831	9.671949958801271	1	0.0705675	noncoding
transcript::Pocillopora_meandrina_HIv1___Sc0000000:5672935-5697281	24346	93	0.2831	9.671949958801271	1	0.0705675	noncoding
