readfile	mapping_type	read_length	count
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	R	22	132538
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	R	23	85886
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	R	24	196746
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	R	>24	1408814
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	H	<21	20811
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	H	21	5811
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	H	22	5117
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	H	23	5552
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	H	24	5909
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	H	>24	236814
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	N	<21	122944
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	N	21	59503
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	N	22	101407
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	N	23	92953
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	N	24	117111
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_1.bam	N	>24	4787819
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	U	<21	272063
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	U	21	113840
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	U	22	324501
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	U	23	134579
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	U	24	46227
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	U	>24	1430369
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	P	<21	459639
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	P	21	105788
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	P	22	116250
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	P	23	93602
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	P	24	70850
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	P	>24	4317787
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	R	<21	270423
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	R	21	95973
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	R	22	128982
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	R	23	82581
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	R	24	190409
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	R	>24	1180907
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	H	<21	20337
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	H	21	5729
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	H	22	5050
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	H	23	5498
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	H	24	5823
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	H	>24	126832
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	N	<21	123228
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	N	21	59418
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	N	22	100925
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	N	23	92376
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	N	24	115617
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-47-S1-TP2.flexbar_trim.25bp_2.bam	N	>24	4968372
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	U	<21	259285
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	U	21	180952
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	U	22	318468
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	U	23	108651
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	U	24	69402
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	U	>24	1062693
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	P	<21	730002
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	P	21	187357
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	P	22	170851
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	P	23	249134
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	P	24	77684
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	P	>24	4489456
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	R	<21	502201
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	R	21	352011
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	R	22	255509
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	R	23	140587
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	R	24	213723
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	R	>24	1216854
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	H	<21	18928
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	H	21	4155
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	H	22	4419
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	H	23	9689
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	H	24	6024
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	H	>24	75709
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	N	<21	143391
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	N	21	60355
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	N	22	80072
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	N	23	111009
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	N	24	157593
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_1.bam	N	>24	5318371
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	U	<21	256202
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	U	21	179802
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	U	22	314269
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	U	23	109115
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	U	24	68675
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	U	>24	1073729
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	P	<21	722575
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	P	21	185753
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	P	22	169622
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	P	23	247584
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	P	24	78794
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	P	>24	4545387
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	R	<21	495310
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	R	21	347419
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	R	22	251791
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	R	23	137555
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	R	24	210256
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	R	>24	1045239
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	H	<21	18493
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	H	21	4114
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	H	22	4382
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	H	23	9625
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	H	24	5974
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	H	>24	106288
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	N	<21	143943
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	N	21	60635
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	N	22	79962
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	N	23	111837
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	N	24	154995
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-48-S1-TP2.flexbar_trim.25bp_2.bam	N	>24	5435210
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	U	<21	227513
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	U	21	158739
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	U	22	320726
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	U	23	94922
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	U	24	43613
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	U	>24	1267064
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	P	<21	393289
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	P	21	165919
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	P	22	104169
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	P	23	146596
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	P	24	73166
