#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::NC_058066.1:16917893-16923096	5203	99	0.31401	7.6217336654663095	1	0.115845	noncoding
transcript::NC_058066.1:16924570-16925567	997	36	0.30806	6.6948034286499025	1	0.00817821	noncoding
transcript::NC_058066.1:16924957-16925567	610	31	0.38478	9.056534767150879	1	0.0105605	noncoding
transcript::NC_058066.1:17112460-17116635	4175	79	0.32396	9.554617500305174	1	0.0588873	noncoding
transcript::NC_058066.1:17125998-17130270	4272	80	0.32396	9.77007083892822	1	0.0622324	noncoding
transcript::NC_058066.1:17127108-17134932	7824	80	0.29526	9.77007083892822	1	0.0519716	noncoding
transcript::NC_058066.1:17215503-17218889	3386	909	0.41985	9.530312919616701	1	1	coding
transcript::NC_058066.1:17246691-17247903	1212	57	0.3454	9.692579841613771	1	0.0309617	noncoding
transcript::NC_058066.1:17749965-17750560	595	72	0.42264	9.417364311218265	1	0.128643	noncoding
transcript::NC_058066.1:17886528-17887804	1276	65	0.40842	4.207586097717285	-1	0.0264854	noncoding
transcript::NC_058066.1:17921684-17938349	16665	269	0.29892	9.511488151550292	1	0.960784	coding
transcript::NC_058066.1:17923077-17945187	22110	269	0.29892	9.511488151550292	1	0.960784	coding
transcript::NC_058066.1:17975285-17976079	794	38	0.31229	5.980621528625488	-1	0.0517553	noncoding
transcript::NC_058066.1:17975297-18005256	29959	369	0.29595000000000005	8.078678321838382	1	0.999726	coding
transcript::NC_058066.1:17975300-18005256	29956	369	0.29595000000000005	8.078678321838382	1	0.999726	coding
transcript::NC_058066.1:17994435-17995394	959	35	0.31526	4.571128273010253	1	0.0149964	noncoding
transcript::NC_058066.1:18204633-18206170	1537	36	0.30278	9.224603843688964	1	0.0115306	noncoding
transcript::NC_058066.1:18204633-18206170	1537	36	0.30278	9.224603843688964	1	0.0115306	noncoding
transcript::NC_058066.1:18495267-18497248	1981	91	0.39072	4.976106071472167	1	0.383313	noncoding
transcript::NC_058066.1:18676772-18678153	1381	51	0.32575	6.219402122497558	1	0.0179624	noncoding
transcript::NC_058066.1:18707855-18711503	3648	136	0.30816	8.394122123718265	1	0.329505	noncoding
transcript::NC_058066.1:18707862-18711985	4123	136	0.30981	8.394122123718265	1	0.335548	noncoding
transcript::NC_058066.1:18707870-18727216	19346	136	0.2921	8.394122123718265	1	0.278675	noncoding
transcript::NC_058066.1:18780483-18780757	274	16	0.36166999999999994	5.752754020690918	-1	0.0173557	noncoding
transcript::NC_058066.1:18803234-18803633	399	51	0.43788999999999995	9.098761558532715	1	0.0512704	noncoding
transcript::NC_058066.1:18811684-18817800	6116	378	0.37065	9.970245170593262	1	0.999979	coding
transcript::NC_058066.1:18960900-18961508	608	66	0.37785	9.574280357360838	1	0.0581595	noncoding
transcript::NC_058066.1:19016438-19031285	14847	489	0.31388000000000005	8.075068092346193	1	0.999999	coding
transcript::NC_058066.1:19115948-19174842	58894	501	0.2831	9.857425498962403	1	0.999822	coding
transcript::NC_058066.1:19141704-19174842	33138	433	0.2831	9.803078651428223	1	0.998964	coding
transcript::NC_058066.1:19181715-19182098	383	16	0.44752000000000003	8.496046638488771	-1	0.0274582	noncoding
transcript::NC_058066.1:19295523-19295782	259	55	0.39627	9.58878574371338	1	0.042843	noncoding
transcript::NC_058066.1:19413963-19414697	734	23	0.35829	4.369065666198731	1	0.00826006	noncoding
transcript::NC_058066.1:19647069-19712171	65102	273	0.29367000000000004	8.638457298278809	1	0.979694	coding
transcript::NC_058066.1:19659728-19661468	1740	273	0.42553	8.638457298278809	1	0.999914	coding
transcript::NC_058066.1:19680581-19681389	808	45	0.33819999999999995	6.503994941711425	-1	0.0441747	noncoding
transcript::NC_058066.1:19853065-19854556	1491	79	0.35804	10.364275932312012	1	0.0859025	noncoding
transcript::NC_058066.1:19904732-19905909	1177	71	0.28982	10.445248222351072	1	0.0433183	noncoding
transcript::NC_058066.1:19946067-19947110	1043	35	0.3651	9.997450828552246	1	0.0151524	noncoding
transcript::NC_058066.1:20000264-20001196	932	62	0.39379	9.434383964538572	1	0.0562436	noncoding
transcript::NC_058066.1:20079438-20080319	881	51	0.31837000000000004	9.353927421569825	-1	0.149389	noncoding
transcript::NC_058066.1:20101091-20101948	857	74	0.26594	7.6645902633667	1	0.0436169	noncoding
transcript::NC_058066.1:20101091-20101948	857	74	0.26594	7.6645902633667	1	0.0436169	noncoding
transcript::NC_058066.1:20329590-20330212	622	42	0.28137	4.196388816833497	1	0.0441836	noncoding
transcript::NC_058066.1:20398418-20398913	495	16	0.34419	4.084586524963378	1	0.00593996	noncoding
transcript::NC_058066.1:20492766-20495062	2296	368	0.46332999999999996	5.680682182312012	-1	0.879557	coding
transcript::NC_058066.1:20543329-20543594	265	61	0.46654	7.867673301696778	-1	0.0373911	noncoding
transcript::NC_058066.1:20543880-20544118	238	72	0.46463000000000004	8.888788032531739	-1	0.0651882	noncoding
transcript::NC_058066.1:20570963-20571233	270	6	0.38229	9.500077247619632	1	0.00366185	noncoding
transcript::NC_058066.1:20689216-20728041	38825	694	0.29367000000000004	5.408593940734862	1	1	coding
transcript::NC_058066.1:20754144-20754441	297	8	0.38052	6.49137668609619	1	1.06979e-05	noncoding
transcript::NC_058066.1:21404013-21408209	4196	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404013-21408209	4196	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21410385	6227	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21415046	10851	203	0.27270000000000005	9.049120903015137	1	0.652253	coding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21587489-21590792	3303	70	0.26594	10.803241157531737	1	0.0469658	noncoding
transcript::NC_058066.1:21587501-21590792	3291	70	0.26189	10.803241157531737	1	0.0483136	noncoding
transcript::NC_058066.1:21604126-21604522	396	47	0.44495	10.468972587585448	1	0.0666666	noncoding
transcript::NC_058066.1:21688287-21689715	1428	173	0.45253000000000004	6.461422538757325	1	0.992138	coding
transcript::NC_058066.1:21758587-21767913	9326	96	0.30576000000000003	8.278659248352053	1	0.0899511	noncoding
transcript::NC_058066.1:21779014-21779504	490	30	0.3594	7.998415184020996	1	0.0066759	noncoding
transcript::NC_058066.1:21794250-21797435	3185	87	0.32761	10.831800651550292	1	0.0823518	noncoding
transcript::NC_058066.1:21856717-21863819	7102	505	0.31947000000000003	9.074328041076662	1	0.999999	coding
transcript::NC_058066.1:21856717-21863819	7102	505	0.31947000000000003	9.074328041076662	1	0.999999	coding
transcript::NC_058066.1:21868584-21874518	5934	60	0.30688000000000004	4.657011985778809	1	0.057311	noncoding
transcript::NC_058066.1:21959130-21960018	888	72	0.28593	9.82925281524658	1	0.0408613	noncoding
transcript::NC_058066.1:21960068-21961993	1925	60	0.30651	11.730683326721191	1	0.0345369	noncoding
transcript::NC_058066.1:22012346-22016185	3839	71	0.26872	9.913190650939939	1	0.0414647	noncoding
transcript::NC_058066.1:22138644-22138929	285	29	0.39357000000000003	9.220413398742675	-1	0.065202	noncoding
transcript::NC_058066.1:22343573-22344561	988	132	0.46767	7.854779624938965	1	0.893954	coding
transcript::NC_058066.1:22358141-22358582	441	24	0.41159	9.102242851257323	1	0.00908172	noncoding
transcript::NC_058066.1:22512371-22513322	951	34	0.36392	9.520965003967284	1	0.0125477	noncoding
transcript::NC_058066.1:22515871-22520746	4875	92	0.28739000000000003	11.492601585388183	1	0.0679686	noncoding
transcript::NC_058066.1:22780193-22784165	3972	295	0.31947000000000003	5.204996681213378	1	0.999936	coding
