transcript::NC_058067.1:20317470-20317685	transcript::Porites_evermani_scaffold_37:32208-33248	93.365	211	2.81e-86
transcript::NC_058067.1:24892511-24892829	transcript::Porites_evermani_scaffold_5750:1196-7199	88.562	306	5.41e-100
transcript::NC_058067.1:31424670-31425432	transcript::Porites_evermani_scaffold_3773:6220-6502	88.571	280	2.27e-92
transcript::NC_058067.1:32051190-32051778	transcript::Porites_evermani_scaffold_37:32208-33248	84.434	424	2.20e-106
transcript::NC_058068.1:16213261-16213518	transcript::Porites_evermani_scaffold_5750:1196-7199	85.830	247	2.71e-67
transcript::NC_058068.1:4059122-4059537	transcript::Porites_evermani_scaffold_4764:189-648	86.047	301	2.64e-84
transcript::NC_058068.1:7686899-7688452	transcript::Porites_evermani_scaffold_1436:41747-42608	84.395	314	1.03e-78
transcript::NC_058068.1:9022701-9022983	transcript::Porites_evermani_scaffold_567:37986-38289	79.791	287	1.10e-51
transcript::NC_058068.1:11171478-11172564	transcript::Porites_evermani_scaffold_1187:90018-90343	89.615	260	4.22e-91
transcript::NC_058068.1:15148888-15149287	transcript::Porites_evermani_scaffold_37:32208-33248	87.685	406	2.37e-129
transcript::NC_058069.1:24993470-24997619	transcript::Porites_evermani_scaffold_1548:23512-27608	93.168	161	1.32e-61
transcript::NC_058069.1:24993470-24997619	transcript::Porites_evermani_scaffold_1548:23512-27608	92.547	161	6.13e-60
transcript::NC_058069.1:1621489-1621820	transcript::Porites_evermani_scaffold_1877:93915-94372	95.935	123	1.30e-51
transcript::NC_058069.1:19271885-19273054	transcript::Porites_evermani_scaffold_37:32208-33248	92.195	205	7.72e-79
transcript::NC_058070.1:305029-305479	transcript::Porites_evermani_scaffold_1837:70462-71092	88.325	197	3.82e-63
transcript::NC_058070.1:21032630-21033467	transcript::Porites_evermani_scaffold_886:165735-165991	94.853	136	1.22e-55
transcript::NC_058070.1:5363531-5364229	transcript::Porites_evermani_scaffold_2044:85567-86551	90.196	153	2.84e-51
transcript::NC_058070.1:7725280-7725552	transcript::Porites_evermani_scaffold_2044:85567-86551	91.606	274	4.56e-105
transcript::NC_058070.1:8054429-8055056	transcript::Porites_evermani_scaffold_37:32208-33248	87.089	426	1.76e-132
transcript::NC_058070.1:13475426-13475704	transcript::Porites_evermani_scaffold_2140:74979-75756	97.380	229	6.00e-109
transcript::NC_058070.1:19146749-19147203	transcript::Porites_evermani_scaffold_2140:74979-75756	90.690	290	1.31e-102
transcript::NC_058070.1:19146749-19147203	transcript::Porites_evermani_scaffold_2140:74979-75756	94.017	117	1.10e-43
transcript::NC_058070.1:20404912-20405136	transcript::Porites_evermani_scaffold_2044:85567-86551	91.480	223	1.77e-83
transcript::NC_058070.1:23234164-23234398	transcript::Porites_evermani_scaffold_3148:28244-29656	86.192	239	1.14e-65
transcript::NC_058070.1:27342036-27342289	transcript::Porites_evermani_scaffold_37:32208-33248	86.822	258	2.65e-72
transcript::NC_058071.1:10913078-10915059	transcript::Porites_evermani_scaffold_3148:28244-29656	86.562	320	4.64e-93
transcript::NC_058071.1:14989219-14989519	transcript::Porites_evermani_scaffold_3148:28244-29656	87.379	309	1.84e-94
transcript::NC_058071.1:5297960-5298261	transcript::Porites_evermani_scaffold_4181:23331-26487	92.973	185	2.46e-73
transcript::NC_058071.1:8675620-8676708	transcript::Porites_evermani_scaffold_1966:74347-74767	91.260	389	1.40e-150
transcript::NC_058071.1:16238298-16238523	transcript::Porites_evermani_scaffold_5750:1196-7199	85.841	226	3.95e-60
transcript::NC_058072.1:8448200-8450329	transcript::Porites_evermani_scaffold_499:145-1101	86.747	166	2.47e-46
transcript::NC_058072.1:19392734-19393019	transcript::Porites_evermani_scaffold_1311:32978-34099	95.146	103	4.05e-41
transcript::NC_058072.1:4416746-4417590	transcript::Porites_evermani_scaffold_2284:57516-61842	91.324	657	0.0
transcript::NC_058072.1:4416746-4417590	transcript::Porites_evermani_scaffold_2284:57516-61842	86.722	241	3.35e-71
transcript::NC_058072.1:4735157-4735432	transcript::Porites_evermani_scaffold_1877:93915-94372	96.748	123	2.30e-53
transcript::NC_058072.1:14515934-14516380	transcript::Porites_evermani_scaffold_1929:4325-4530	86.982	169	6.47e-46
transcript::NC_058072.1:15427487-15427940	transcript::Porites_evermani_scaffold_251:131351-135625	94.079	152	6.44e-61
transcript::NC_058072.1:17102968-17103365	transcript::Porites_evermani_scaffold_4500:18906-24494	86.784	227	5.56e-66
transcript::NC_058072.1:19213808-19214088	transcript::Porites_evermani_scaffold_37:32208-33248	91.064	235	8.04e-88
transcript::NC_058073.1:16028498-16029587	transcript::Porites_evermani_scaffold_4500:18906-24494	85.124	242	5.67e-65
transcript::NC_058073.1:5375904-5376227	transcript::Porites_evermani_scaffold_5750:1196-7199	87.662	308	4.28e-96
transcript::NC_058073.1:433906-434242	transcript::Porites_evermani_scaffold_4500:18906-24494	84.500	200	1.71e-50
transcript::NC_058073.1:4429439-4430604	transcript::Porites_evermani_scaffold_4500:18906-24494	86.486	222	3.66e-62
transcript::NC_058073.1:6233792-6234057	transcript::Porites_evermani_scaffold_5750:1196-7199	84.058	276	2.17e-68
transcript::NC_058073.1:7944770-7945037	transcript::Porites_evermani_scaffold_3450:8048-10258	94.690	113	1.75e-44
transcript::NC_058073.1:10975007-10975492	transcript::Porites_evermani_scaffold_37:32208-33248	87.617	428	1.73e-136
transcript::NC_058074.1:2708931-2709213	transcript::Porites_evermani_scaffold_37:32208-33248	91.489	282	6.09e-109
transcript::NC_058074.1:12388832-12389319	transcript::Porites_evermani_scaffold_1548:23512-27608	94.512	164	1.48e-67
transcript::NC_058074.1:3215505-3216233	transcript::Porites_evermani_scaffold_217:200980-202961	93.377	151	4.89e-59
transcript::NC_058074.1:5404075-5404321	transcript::Porites_evermani_scaffold_37:32208-33248	90.947	243	1.16e-90
transcript::NC_058074.1:10366508-10366729	transcript::Porites_evermani_scaffold_1877:93915-94372	95.935	123	8.45e-52
transcript::NC_058074.1:12482872-12483145	transcript::Porites_evermani_scaffold_46:108371-109764	87.050	278	1.02e-81
transcript::NC_058074.1:12725255-12725492	transcript::Porites_evermani_scaffold_5750:1196-7199	84.483	232	2.52e-57
transcript::NC_058074.1:13612400-13612650	transcript::Porites_evermani_scaffold_5750:1196-7199	87.045	247	2.61e-72
transcript::NC_058075.1:4719294-4720434	transcript::Porites_evermani_scaffold_2044:85567-86551	83.215	423	7.31e-99
transcript::NC_058075.1:17293248-17294313	transcript::Porites_evermani_scaffold_401:27142-29276	86.434	258	1.97e-74
transcript::NC_058075.1:419924-420271	transcript::Porites_evermani_scaffold_4500:18906-24494	86.220	254	3.70e-72
transcript::NC_058075.1:5508656-5508903	transcript::Porites_evermani_scaffold_1877:93915-94372	95.122	123	4.44e-50
transcript::NC_058075.1:7235227-7235955	transcript::Porites_evermani_scaffold_6140:3616-7658	84.795	171	8.36e-42
transcript::NC_058075.1:20939046-20939439	transcript::Porites_evermani_scaffold_4500:18906-24494	86.344	227	9.21e-64
transcript::NC_058076.1:6640327-6642060	transcript::Porites_evermani_scaffold_886:165735-165991	93.939	132	1.99e-51
transcript::NC_058076.1:8430103-8432292	transcript::Porites_evermani_scaffold_3148:28244-29656	86.111	324	6.63e-92
transcript::NC_058076.1:12444422-12444728	transcript::Porites_evermani_scaffold_4604:21891-22939	85.342	307	2.47e-83
transcript::NC_058076.1:3954895-3955306	transcript::Porites_evermani_scaffold_37:32208-33248	88.249	417	1.12e-137
transcript::NC_058076.1:8338061-8338469	transcript::Porites_evermani_scaffold_37:32208-33248	88.406	414	1.11e-137
transcript::NC_058076.1:11733406-11733762	transcript::Porites_evermani_scaffold_1966:74347-74767	94.413	179	8.18e-74
transcript::NC_058076.1:12789831-12790305	transcript::Porites_evermani_scaffold_2044:85567-86551	90.113	354	1.02e-128
transcript::NC_058077.1:19264285-19266353	transcript::Porites_evermani_scaffold_6651:0-1495	89.209	139	5.20e-43
transcript::NC_058077.1:3385183-3385495	transcript::Porites_evermani_scaffold_1548:23512-27608	94.410	161	4.30e-66
transcript::NC_058077.1:6796765-6797339	transcript::Porites_evermani_scaffold_1877:93915-94372	89.785	186	2.29e-61
transcript::NC_058078.1:10779223-10779782	transcript::Porites_evermani_scaffold_1311:32978-34099	91.005	189	1.32e-68
transcript::NC_058078.1:21490785-21491051	transcript::Porites_evermani_scaffold_23:115107-116712	97.744	266	1.55e-129
transcript::NC_058078.1:1729284-1729644	transcript::Porites_evermani_scaffold_2044:85567-86551	90.870	230	2.27e-84
transcript::NC_058078.1:10414660-10415259	transcript::Porites_evermani_scaffold_5750:1196-7199	82.026	306	3.08e-65
transcript::NC_058078.1:10616911-10617832	transcript::Porites_evermani_scaffold_1877:93915-94372	93.443	183	7.88e-73
transcript::NC_058078.1:11047580-11047981	transcript::Porites_evermani_scaffold_886:165735-165991	95.205	146	1.57e-61
transcript::NC_058078.1:20089888-20090914	transcript::Porites_evermani_scaffold_886:165735-165991	95.455	132	5.41e-55
transcript::NC_058079.1:6437573-6437960	transcript::Porites_evermani_scaffold_1311:32978-34099	91.866	209	2.47e-79
transcript::NC_058079.1:9543003-9543221	transcript::Porites_evermani_scaffold_37:32208-33248	93.119	218	1.70e-88
transcript::NC_058079.1:14328366-14328812	transcript::Porites_evermani_scaffold_3148:28244-29656	87.702	309	6.03e-96
transcript::NC_058079.1:17100325-17100615	transcript::Porites_evermani_scaffold_6430:4288-4889	92.958	142	6.75e-54
transcript::NW_025322615.1:1866540-1867545	transcript::Porites_evermani_scaffold_2044:85567-86551	90.503	179	1.13e-61
transcript::NW_025322616.1:955473-955756	transcript::Porites_evermani_scaffold_37:32208-33248	93.939	165	3.01e-67
transcript::NW_025322616.1:1598466-1599432	transcript::Porites_evermani_scaffold_1877:93915-94372	93.956	182	1.78e-74
transcript::NW_025322617.1:1791614-1791917	transcript::Porites_evermani_scaffold_2044:85567-86551	87.919	298	1.11e-96
transcript::NW_025322621.1:544871-545193	transcript::Porites_evermani_scaffold_4500:18906-24494	87.234	188	5.84e-55
transcript::NW_025322623.1:1113802-1117401	transcript::Porites_evermani_scaffold_1548:23512-27608	93.168	161	1.14e-61
transcript::NW_025322623.1:1113802-1117401	transcript::Porites_evermani_scaffold_1548:23512-27608	92.547	161	5.31e-60
transcript::NW_025322624.1:591104-592308	transcript::Porites_evermani_scaffold_4:521805-522517	80.392	561	1.27e-111
transcript::NW_025322624.1:776941-778248	transcript::Porites_evermani_scaffold_4:521805-522517	80.177	565	1.78e-110
transcript::NW_025322624.1:397652-398033	transcript::Porites_evermani_scaffold_4500:18906-24494	87.556	225	3.18e-68
transcript::NW_025322625.1:84947-85494	transcript::Porites_evermani_scaffold_2284:57516-61842	95.294	340	3.19e-154
transcript::NW_025322626.1:1134359-1134980	transcript::Porites_evermani_scaffold_625:64132-65041	93.187	455	0.0
transcript::NW_025322632.1:528258-528623	transcript::Porites_evermani_scaffold_37:32208-33248	89.474	361	1.00e-127
transcript::NW_025322632.1:895098-895539	transcript::Porites_evermani_scaffold_873:133171-133463	92.500	160	2.25e-60
transcript::NW_025322636.1:330818-331068	transcript::Porites_evermani_scaffold_953:154708-155120	89.944	179	9.54e-62
transcript::NW_025322644.1:287046-287941	transcript::Porites_evermani_scaffold_37:32208-33248	87.059	425	3.27e-131
transcript::NW_025322647.1:221474-221827	transcript::Porites_evermani_scaffold_4500:18906-24494	84.307	274	6.31e-70
transcript::NW_025322650.1:18901-20543	transcript::Porites_evermani_scaffold_32:655423-656002	90.634	331	3.67e-123
transcript::NW_025322650.1:427869-428566	transcript::Porites_evermani_scaffold_32:655423-656002	93.243	148	2.17e-57
transcript::NW_025322653.1:596686-596987	transcript::Porites_evermani_scaffold_1877:93915-94372	95.000	120	2.55e-48
transcript::NW_025322655.1:448883-449226	transcript::Porites_evermani_scaffold_886:165735-165991	96.644	149	1.32e-66
transcript::NW_025322658.1:18045-18364	transcript::Porites_evermani_scaffold_1877:93915-94372	93.496	123	1.26e-46
transcript::NW_025322665.1:3576-4499	transcript::Porites_evermani_scaffold_2284:57516-61842	90.945	254	2.14e-93
transcript::NW_025322665.1:283029-284423	transcript::Porites_evermani_scaffold_202:110188-110703	88.136	177	1.24e-52
transcript::NW_025322671.1:20303-21443	transcript::Porites_evermani_scaffold_553:106461-107069	85.091	275	1.63e-75
transcript::NW_025322673.1:360778-361206	transcript::Porites_evermani_scaffold_401:27142-29276	82.065	368	1.64e-81
transcript::NW_025322704.1:5416-7013	transcript::Porites_evermani_scaffold_499:145-1101	85.714	168	1.11e-43
transcript::NW_025322763.1:1043756-1044015	transcript::Porites_evermani_scaffold_1877:93915-94372	95.935	123	1.01e-51
transcript::NW_025322768.1:669680-669962	transcript::Porites_evermani_scaffold_251:131351-135625	92.537	134	6.63e-49
transcript::NW_025322768.1:669680-669962	transcript::Porites_evermani_scaffold_251:131351-135625	93.277	119	1.86e-44
transcript::NW_025322769.1:122964-123352	transcript::Porites_evermani_scaffold_6430:4288-4889	92.208	154	1.53e-56
transcript::NW_025322769.1:636917-638059	transcript::Porites_evermani_scaffold_6921:2850-4058	95.266	169	1.27e-71
transcript::NW_025322769.1:636917-638059	transcript::Porites_evermani_scaffold_6921:2850-4058	99.160	119	1.68e-55
transcript::NW_025322772.1:332677-333549	transcript::Porites_evermani_scaffold_2140:74979-75756	95.000	220	4.33e-95
transcript::NW_025322772.1:332677-333549	transcript::Porites_evermani_scaffold_2140:74979-75756	96.040	202	4.36e-90
transcript::NW_025322783.1:138554-138799	transcript::Porites_evermani_scaffold_37:32208-33248	90.083	242	9.00e-87
transcript::NW_025322790.1:243101-243359	transcript::Porites_evermani_scaffold_2044:85567-86551	89.147	258	7.36e-88
transcript::NW_025322797.1:104398-105542	transcript::Porites_evermani_scaffold_2284:57516-61842	96.429	112	3.67e-47
transcript::NW_025322797.1:104398-105542	transcript::Porites_evermani_scaffold_2284:57516-61842	87.838	148	1.03e-42
transcript::NW_025322801.1:227076-227502	transcript::Porites_evermani_scaffold_1877:93915-94372	92.683	123	7.97e-45
transcript::NW_025322807.1:78260-78618	transcript::Porites_evermani_scaffold_4500:18906-24494	87.225	227	3.85e-67
transcript::NW_025322810.1:146623-146924	transcript::Porites_evermani_scaffold_7249:243-2913	84.918	305	1.89e-79
transcript::NW_025322814.1:118161-118931	transcript::Porites_evermani_scaffold_24:747618-749747	88.710	372	1.31e-124
transcript::NW_025322814.1:118161-118931	transcript::Porites_evermani_scaffold_24:747618-749747	86.514	393	1.72e-113
transcript::NW_025322830.1:5129-6940	transcript::Porites_evermani_scaffold_6433:1946-2649	81.197	351	3.37e-74
transcript::NW_025322835.1:32390-33671	transcript::Porites_evermani_scaffold_1548:23512-27608	94.410	161	1.86e-65
transcript::NW_025322845.1:48579-48866	transcript::Porites_evermani_scaffold_1877:93915-94372	94.309	123	2.42e-48
transcript::NW_025322848.1:108579-109021	transcript::Porites_evermani_scaffold_3450:8048-10258	92.614	176	1.34e-67
transcript::NW_025322875.1:102218-103299	transcript::Porites_evermani_scaffold_2188:37650-38224	89.714	175	9.48e-58
transcript::NW_025322878.1:83800-84289	transcript::Porites_evermani_scaffold_1548:23512-27608	93.902	164	6.92e-66
transcript::NW_025323102.1:618584-618881	transcript::Porites_evermani_scaffold_2044:85567-86551	90.333	300	1.78e-109
transcript::NW_025323119.1:125242-125571	transcript::Porites_evermani_scaffold_1877:93915-94372	95.935	123	1.29e-51
transcript::NW_025323121.1:138139-138864	transcript::Porites_evermani_scaffold_5808:0-9472	93.277	119	1.38e-44
transcript::NW_025323143.1:86745-86960	transcript::Porites_evermani_scaffold_37:32208-33248	93.204	206	1.69e-83
transcript::NW_025323151.1:46878-48076	transcript::Porites_evermani_scaffold_217:200980-202961	92.157	153	1.36e-56
transcript::NW_025323174.1:39109-40570	transcript::Porites_evermani_scaffold_1877:93915-94372	93.496	123	6.08e-46
transcript::NW_025323449.1:960-1165	transcript::Porites_evermani_scaffold_533:64154-70927	87.261	157	1.31e-44
