Pocillopora_meandrina_HIv1___Sc0000013	6787577	6795010	Pocillopora_meandrina_HIv1___Sc0000013	AUGUSTUS	transcript	6793367	6794074	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g3580.t1	708
Pocillopora_meandrina_HIv1___Sc0000013	6787577	6795010	Pocillopora_meandrina_HIv1___Sc0000013	AUGUSTUS	transcript	6794567	6795782	.	-	.	ID=Pocillopora_meandrina_HIv1___TS.g9758.t1	444
Pocillopora_meandrina_HIv1___Sc0000013	7398591	7407024	Pocillopora_meandrina_HIv1___Sc0000013	AUGUSTUS	transcript	7400426	7403107	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g3637.t1	2682
Pocillopora_meandrina_HIv1___Sc0000013	7398591	7407024	Pocillopora_meandrina_HIv1___Sc0000013	AUGUSTUS	transcript	7406191	7406508	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g3639.t1	318
Pocillopora_meandrina_HIv1___Sc0000013	7398591	7407024	Pocillopora_meandrina_HIv1___Sc0000013	AUGUSTUS	transcript	7404634	7405972	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g3638.t1	1339
Pocillopora_meandrina_HIv1___Sc0000013	7432001	7440266	Pocillopora_meandrina_HIv1___Sc0000013	AUGUSTUS	transcript	7439061	7439941	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g3646.t1	881
Pocillopora_meandrina_HIv1___Sc0000013	7432001	7440266	Pocillopora_meandrina_HIv1___Sc0000013	AUGUSTUS	transcript	7435344	7438491	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g3645.t1	3148
Pocillopora_meandrina_HIv1___Sc0000014	1761082	1766944	Pocillopora_meandrina_HIv1___Sc0000014	AUGUSTUS	transcript	1761278	1763610	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g25989.t1c	2333
Pocillopora_meandrina_HIv1___Sc0000014	1761082	1766944	Pocillopora_meandrina_HIv1___Sc0000014	AUGUSTUS	transcript	1766357	1770722	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g25989.t1b	588
Pocillopora_meandrina_HIv1___Sc0000016	1978089	1997910	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	1977108	1978436	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11328.t1	347
Pocillopora_meandrina_HIv1___Sc0000016	1978089	1997910	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	1980671	1982440	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11329.t1	1770
Pocillopora_meandrina_HIv1___Sc0000016	1978089	1997910	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	1986370	1988912	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11330.t1a	2543
Pocillopora_meandrina_HIv1___Sc0000016	1978089	1997910	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	1992887	1993825	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11330.t1b	939
Pocillopora_meandrina_HIv1___Sc0000016	1978089	1997910	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	1993919	1994644	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11331.t1	726
Pocillopora_meandrina_HIv1___Sc0000016	1978089	1997910	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	1995221	1995640	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11332.t1	420
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2058547	2060255	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g7463.t1a	251
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2061289	2061642	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g7463.t1b	354
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2061984	2063978	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g7464.t1a	1995
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2064655	2066370	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g7464.t1b	1716
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2067127	2069159	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11354.t1	2033
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2069842	2073713	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g7466.t1	3872
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2074212	2074886	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11356.t1	675
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2089891	2092921	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g7469.t1	1121
Pocillopora_meandrina_HIv1___Sc0000016	2060004	2091011	Pocillopora_meandrina_HIv1___Sc0000016	AUGUSTUS	transcript	2077748	2083900	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11357.t1	6153
Pocillopora_meandrina_HIv1___Sc0000019	3826011	3853992	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	3830307	3833256	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g18201.t1	2950
Pocillopora_meandrina_HIv1___Sc0000019	3826011	3853992	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	3839633	3839911	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g18202.t1	279
Pocillopora_meandrina_HIv1___Sc0000019	3826011	3853992	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	3842958	3847006	.	-	.	ID=Pocillopora_meandrina_HIv1___TS.g21192.t1	4049
Pocillopora_meandrina_HIv1___Sc0000019	3826011	3853992	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	3848485	3852030	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g18203.t1	3546
Pocillopora_meandrina_HIv1___Sc0000019	5483017	5501965	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	5483769	5484287	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g18325.t1a	519
Pocillopora_meandrina_HIv1___Sc0000019	5483017	5501965	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	5489798	5490472	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g18326.t1	675
Pocillopora_meandrina_HIv1___Sc0000019	5483017	5501965	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	5491736	5493919	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g21317.t1	2184
Pocillopora_meandrina_HIv1___Sc0000019	5483017	5501965	Pocillopora_meandrina_HIv1___Sc0000019	AUGUSTUS	transcript	5486161	5489299	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g18325.t1b	3139
Pocillopora_meandrina_HIv1___Sc0000020	2201000	2211474	Pocillopora_meandrina_HIv1___Sc0000020	AUGUSTUS	transcript	2200130	2201166	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g7030.t1	166
Pocillopora_meandrina_HIv1___Sc0000020	2201000	2211474	Pocillopora_meandrina_HIv1___Sc0000020	AUGUSTUS	transcript	2211220	2213109	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g267.t1	255
Pocillopora_meandrina_HIv1___Sc0000021	6212021	6231942	Pocillopora_meandrina_HIv1___Sc0000021	AUGUSTUS	transcript	6213366	6214802	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g13639.t1a	1437
Pocillopora_meandrina_HIv1___Sc0000021	6212021	6231942	Pocillopora_meandrina_HIv1___Sc0000021	AUGUSTUS	transcript	6215380	6216850	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g13639.t1b	1471
Pocillopora_meandrina_HIv1___Sc0000021	6212021	6231942	Pocillopora_meandrina_HIv1___Sc0000021	AUGUSTUS	transcript	6217298	6219058	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11141.t1	1761
Pocillopora_meandrina_HIv1___Sc0000021	6212021	6231942	Pocillopora_meandrina_HIv1___Sc0000021	AUGUSTUS	transcript	6226905	6227372	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11142.t1	468
Pocillopora_meandrina_HIv1___Sc0000021	6212021	6231942	Pocillopora_meandrina_HIv1___Sc0000021	AUGUSTUS	transcript	6227874	6234922	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g11143.t1	4069
Pocillopora_meandrina_HIv1___Sc0000024	2929010	2939498	Pocillopora_meandrina_HIv1___Sc0000024	AUGUSTUS	transcript	2926124	2929360	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g14724.t1	350
Pocillopora_meandrina_HIv1___Sc0000024	2929010	2939498	Pocillopora_meandrina_HIv1___Sc0000024	AUGUSTUS	transcript	2930018	2930287	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g14725.t1	270
Pocillopora_meandrina_HIv1___Sc0000024	2929010	2939498	Pocillopora_meandrina_HIv1___Sc0000024	AUGUSTUS	transcript	2931402	2931701	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g14726.t1a	300
Pocillopora_meandrina_HIv1___Sc0000024	2929010	2939498	Pocillopora_meandrina_HIv1___Sc0000024	AUGUSTUS	transcript	2937846	2940943	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g14727.t1	1653
Pocillopora_meandrina_HIv1___Sc0000024	2929010	2939498	Pocillopora_meandrina_HIv1___Sc0000024	AUGUSTUS	transcript	2932254	2933393	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g14726.t1b	1140
Pocillopora_meandrina_HIv1___Sc0000025	57490	62674	Pocillopora_meandrina_HIv1___Sc0000025	AUGUSTUS	transcript	53009	58264	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g16599.t1	774
Pocillopora_meandrina_HIv1___Sc0000033	3090017	3130783	Pocillopora_meandrina_HIv1___Sc0000033	AUGUSTUS	transcript	3087542	3093216	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g700.t1	3199
Pocillopora_meandrina_HIv1___Sc0000033	3090017	3130783	Pocillopora_meandrina_HIv1___Sc0000033	AUGUSTUS	transcript	3094271	3094501	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g701.t1	231
Pocillopora_meandrina_HIv1___Sc0000033	3090017	3130783	Pocillopora_meandrina_HIv1___Sc0000033	AUGUSTUS	transcript	3097942	3098547	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g703.t1	606
