NC_058069.1	16354999	16364983	NC_058069.1	Gnomon	gene	16364633	16366307	.	+	.	ID=gene-LOC122958180;Dbxref=GeneID:122958180;Name=LOC122958180;gbkey=Gene;gene=LOC122958180;gene_biotype=protein_coding	351
NC_058069.1	25164311	25178841	NC_058069.1	Gnomon	gene	25163170	25179144	.	-	.	ID=gene-LOC114965159;Dbxref=GeneID:114965159;Name=LOC114965159;gbkey=Gene;gene=LOC114965159;gene_biotype=protein_coding	14530
NC_058069.1	27482014	27489024	NC_058069.1	Gnomon	gene	27484068	27494062	.	+	.	ID=gene-LOC114970317;Dbxref=GeneID:114970317;Name=LOC114970317;gbkey=Gene;gene=LOC114970317;gene_biotype=protein_coding	4957
NC_058070.1	10509018	10514531	NC_058070.1	Gnomon	gene	10505054	10511244	.	-	.	ID=gene-LOC122959905;Dbxref=GeneID:122959905;Name=LOC122959905;gbkey=Gene;gene=LOC122959905;gene_biotype=protein_coding	2226
NC_058070.1	10509018	10514531	NC_058070.1	Gnomon	gene	10510764	10513401	.	-	.	ID=gene-LOC122959084;Dbxref=GeneID:122959084;Name=LOC122959084;gbkey=Gene;gene=LOC122959084;gene_biotype=protein_coding	2638
NC_058070.1	16058339	16063069	NC_058070.1	Gnomon	gene	16061597	16062927	.	-	.	ID=gene-LOC122959589;Dbxref=GeneID:122959589;Name=LOC122959589;gbkey=Gene;gene=LOC122959589;gene_biotype=protein_coding	1331
NC_058070.1	16239005	16248013	NC_058070.1	Gnomon	gene	16237380	16240537	.	+	.	ID=gene-LOC122959384;Dbxref=GeneID:122959384;Name=LOC122959384;gbkey=Gene;gene=LOC122959384;gene_biotype=protein_coding	1532
NC_058070.1	16239005	16248013	NC_058070.1	Gnomon	gene	16242673	16243676	.	-	.	ID=gene-LOC122959697;Dbxref=GeneID:122959697;Name=LOC122959697;gbkey=Gene;gene=LOC122959697;gene_biotype=protein_coding	1004
NC_058070.1	16239005	16248013	NC_058070.1	Gnomon	gene	16243679	16244486	.	-	.	ID=gene-LOC122959385;Dbxref=GeneID:122959385;Name=LOC122959385;gbkey=Gene;gene=LOC122959385;gene_biotype=protein_coding	808
NC_058071.1	6083060	6092024	NC_058071.1	Gnomon	gene	6091148	6091813	.	+	.	ID=gene-LOC122960271;Dbxref=GeneID:122960271;Name=LOC122960271;gbkey=Gene;gene=LOC122960271;gene_biotype=protein_coding	666
NC_058071.1	7355630	7361347	NC_058071.1	Gnomon	gene	7354716	7356162	.	-	.	ID=gene-LOC122960430;Dbxref=GeneID:122960430;Name=LOC122960430;gbkey=Gene;gene=LOC122960430;gene_biotype=protein_coding	532
NC_058071.1	7355630	7361347	NC_058071.1	Gnomon	gene	7356467	7358085	.	+	.	ID=gene-LOC122960207;Dbxref=GeneID:122960207;Name=LOC122960207;gbkey=Gene;gene=LOC122960207;gene_biotype=protein_coding	1619
NC_058071.1	7355630	7361347	NC_058071.1	Gnomon	gene	7358106	7360287	.	+	.	ID=gene-LOC114949918;Dbxref=GeneID:114949918;Name=LOC114949918;gbkey=Gene;gene=LOC114949918;gene_biotype=protein_coding	2182
NC_058071.1	7355630	7361347	NC_058071.1	Gnomon	gene	7360186	7361537	.	-	.	ID=gene-LOC122960431;Dbxref=GeneID:122960431;Name=LOC122960431;gbkey=Gene;gene=LOC122960431;gene_biotype=protein_coding	1162
NC_058072.1	4703127	4708796	NC_058072.1	Gnomon	gene	4705584	4709189	.	+	.	ID=gene-LOC114951657;Dbxref=GeneID:114951657;Name=LOC114951657;gbkey=Gene;gene=LOC114951657;gene_biotype=protein_coding	3213
NC_058072.1	7846739	7851740	NC_058072.1	Gnomon	gene	7850322	7851994	.	+	.	ID=gene-LOC122960870;Dbxref=GeneID:122960870;Name=LOC122960870;gbkey=Gene;gene=LOC122960870;gene_biotype=protein_coding	1419
NC_058072.1	7846739	7851740	NC_058072.1	Gnomon	gene	7834916	7869512	.	-	.	ID=gene-LOC114974125;Dbxref=GeneID:114974125;Name=LOC114974125;gbkey=Gene;gene=LOC114974125;gene_biotype=protein_coding	5001
NC_058072.1	9139098	9152764	NC_058072.1	Gnomon	gene	9142712	9145251	.	-	.	ID=gene-LOC122960650;Dbxref=GeneID:122960650;Name=LOC122960650;gbkey=Gene;gene=LOC122960650;gene_biotype=protein_coding	2540
NC_058072.1	11393060	11403550	NC_058072.1	Gnomon	gene	11393117	11396199	.	-	.	ID=gene-LOC122961094;Dbxref=GeneID:122961094;Name=LOC122961094;gbkey=Gene;gene=LOC122961094;gene_biotype=protein_coding;partial=true;start_range=.,11393117	3083
NC_058072.1	16554113	16560801	NC_058072.1	Gnomon	gene	16558110	16559576	.	-	.	ID=gene-LOC122961168;Dbxref=GeneID:122961168;Name=LOC122961168;gbkey=Gene;gene=LOC122961168;gene_biotype=protein_coding	1467
NC_058072.1	16650053	16658972	NC_058072.1	Gnomon	gene	16649053	16654072	.	+	.	ID=gene-LOC122961172;Dbxref=GeneID:122961172;Name=LOC122961172;gbkey=Gene;gene=LOC122961172;gene_biotype=protein_coding	4019
NC_058072.1	16650053	16658972	NC_058072.1	Gnomon	gene	16643024	16655699	.	+	.	ID=gene-LOC122960652;Dbxref=GeneID:122960652;Name=LOC122960652;gbkey=Gene;gene=LOC122960652;gene_biotype=protein_coding	5646
NC_058073.1	27001	35922	NC_058073.1	Gnomon	gene	33816	34685	.	+	.	ID=gene-LOC122961747;Dbxref=GeneID:122961747;Name=LOC122961747;gbkey=Gene;gene=LOC122961747;gene_biotype=protein_coding	870
NC_058074.1	12957400	12972525	NC_058074.1	Gnomon	gene	12971714	12972262	.	+	.	ID=gene-LOC122962662;Dbxref=GeneID:122962662;Name=LOC122962662;gbkey=Gene;gene=LOC122962662;gene_biotype=protein_coding	549
NC_058074.1	13014055	13019918	NC_058074.1	Gnomon	gene	13014222	13015089	.	+	.	ID=gene-LOC114968779;Dbxref=GeneID:114968779;Name=LOC114968779;gbkey=Gene;gene=LOC114968779;gene_biotype=protein_coding	868
NC_058074.1	13014055	13019918	NC_058074.1	Gnomon	gene	13015473	13015979	.	+	.	ID=gene-LOC114968778;Dbxref=GeneID:114968778;Name=LOC114968778;gbkey=Gene;gene=LOC114968778;gene_biotype=protein_coding	507
NC_058074.1	16891075	16899014	NC_058074.1	Gnomon	gene	16894416	16895189	.	-	.	ID=gene-LOC114947456;Dbxref=GeneID:114947456;Name=LOC114947456;gbkey=Gene;gene=LOC114947456;gene_biotype=protein_coding	774
NC_058074.1	16891075	16899014	NC_058074.1	Gnomon	gene	16891870	16892751	.	+	.	ID=gene-LOC114947454;Dbxref=GeneID:114947454;Name=LOC114947454;gbkey=Gene;gene=LOC114947454;gene_biotype=protein_coding	882
NC_058074.1	17050017	17057006	NC_058074.1	Gnomon	gene	17052282	17053208	.	-	.	ID=gene-LOC122962131;Dbxref=GeneID:122962131;Name=LOC122962131;gbkey=Gene;gene=LOC122962131;gene_biotype=protein_coding	927
NC_058074.1	17050017	17057006	NC_058074.1	Gnomon	gene	17053224	17055316	.	-	.	ID=gene-LOC114950214;Dbxref=GeneID:114950214;Name=LOC114950214;gbkey=Gene;gene=LOC114950214;gene_biotype=protein_coding	2093
NC_058074.1	17050017	17057006	NC_058074.1	Gnomon	gene	17056288	17057088	.	-	.	ID=gene-LOC122962132;Dbxref=GeneID:122962132;Name=LOC122962132;gbkey=Gene;gene=LOC122962132;gene_biotype=protein_coding	719
NC_058075.1	6613075	6617952	NC_058075.1	Gnomon	gene	6612917	6618100	.	+	.	ID=gene-LOC114971737;Dbxref=GeneID:114971737;Name=LOC114971737;gbkey=Gene;gene=LOC114971737;gene_biotype=protein_coding	4877
NC_058075.1	6779004	6787987	NC_058075.1	Gnomon	gene	6777541	6779814	.	+	.	ID=gene-LOC122963104;Dbxref=GeneID:122963104;Name=LOC122963104;gbkey=Gene;gene=LOC122963104;gene_biotype=protein_coding	810
NC_058075.1	6779004	6787987	NC_058075.1	Gnomon	gene	6785950	6796450	.	+	.	ID=gene-LOC122963105;Dbxref=GeneID:122963105;Name=LOC122963105;gbkey=Gene;gene=LOC122963105;gene_biotype=protein_coding	2038
NC_058075.1	6779004	6787987	NC_058075.1	Gnomon	gene	6786183	6788869	.	+	.	ID=gene-LOC114972934;Dbxref=GeneID:114972934;Name=LOC114972934;gbkey=Gene;gene=LOC114972934;gene_biotype=protein_coding	1805
NC_058075.1	7809091	7812410	NC_058075.1	Gnomon	gene	7809097	7812612	.	+	.	ID=gene-LOC122963545;Dbxref=GeneID:122963545;Name=LOC122963545;gbkey=Gene;gene=LOC122963545;gene_biotype=protein_coding	3314
NC_058075.1	8258352	8266593	NC_058075.1	Gnomon	gene	8257841	8259572	.	+	.	ID=gene-LOC114948139;Dbxref=GeneID:114948139;Name=LOC114948139;gbkey=Gene;gene=LOC114948139;gene_biotype=protein_coding	1220
NC_058075.1	12980181	12985154	NC_058075.1	Gnomon	gene	12981953	12983830	.	+	.	ID=gene-LOC122963280;Dbxref=GeneID:122963280;Name=LOC122963280;gbkey=Gene;gene=LOC122963280;gene_biotype=protein_coding	1878
NC_058075.1	12980181	12985154	NC_058075.1	Gnomon	gene	12983699	12984370	.	-	.	ID=gene-LOC122963283;Dbxref=GeneID:122963283;Name=LOC122963283;gbkey=Gene;gene=LOC122963283;gene_biotype=protein_coding	672
NC_058076.1	959006	967710	NC_058076.1	Gnomon	gene	965787	967009	.	-	.	ID=gene-LOC122964197;Dbxref=GeneID:122964197;Name=LOC122964197;gbkey=Gene;gene=LOC122964197;gene_biotype=protein_coding	1223
NC_058076.1	1308003	1312007	NC_058076.1	Gnomon	gene	1308069	1310447	.	-	.	ID=gene-LOC114962323;Dbxref=GeneID:114962323;Name=LOC114962323;gbkey=Gene;gene=LOC114962323;gene_biotype=protein_coding	2379
NC_058076.1	1894179	1899982	NC_058076.1	Gnomon	gene	1886532	1905239	.	+	.	ID=gene-LOC114961822;Dbxref=GeneID:114961822;Name=LOC114961822;gbkey=Gene;gene=LOC114961822;gene_biotype=protein_coding	5803
NC_058076.1	10156061	10163935	NC_058076.1	Gnomon	gene	10158928	10160505	.	-	.	ID=gene-LOC114962755;Dbxref=GeneID:114962755;Name=LOC114962755;gbkey=Gene;gene=LOC114962755;gene_biotype=protein_coding	1578
NC_058076.1	10576103	10583998	NC_058076.1	Gnomon	gene	10577972	10578552	.	-	.	ID=gene-LOC122963953;Dbxref=GeneID:122963953;Name=LOC122963953;end_range=10578552,.;gbkey=Gene;gene=LOC122963953;gene_biotype=protein_coding;partial=true	581
NC_058076.1	10576103	10583998	NC_058076.1	Gnomon	gene	10580757	10586423	.	-	.	ID=gene-LOC122963954;Dbxref=GeneID:122963954;Name=LOC122963954;gbkey=Gene;gene=LOC122963954;gene_biotype=protein_coding	3242
NC_058079.1	7525638	7532108	NC_058079.1	Gnomon	gene	7529052	7529855	.	-	.	ID=gene-LOC114967691;Dbxref=GeneID:114967691;Name=LOC114967691;gbkey=Gene;gene=LOC114967691;gene_biotype=protein_coding	804
NC_058079.1	10942018	10952991	NC_058079.1	Gnomon	gene	10946598	10953476	.	+	.	ID=gene-LOC122947278;Dbxref=GeneID:122947278;Name=LOC122947278;gbkey=Gene;gene=LOC122947278;gene_biotype=protein_coding	6394
NC_058079.1	12044124	12053654	NC_058079.1	Gnomon	gene	12048150	12049905	.	-	.	ID=gene-LOC122947308;Dbxref=GeneID:122947308;Name=LOC122947308;gbkey=Gene;gene=LOC122947308;gene_biotype=protein_coding	1756
NC_058079.1	12044124	12053654	NC_058079.1	Gnomon	gene	12051039	12052625	.	+	.	ID=gene-LOC122948260;Dbxref=GeneID:122948260;Name=LOC122948260;gbkey=Gene;gene=LOC122948260;gene_biotype=protein_coding	1587
NC_058079.1	12241274	12246992	NC_058079.1	Gnomon	gene	12242682	12244919	.	+	.	ID=gene-LOC122948266;Dbxref=GeneID:122948266;Name=LOC122948266;gbkey=Gene;gene=LOC122948266;gene_biotype=protein_coding	2238
NC_058079.1	12264043	12272829	NC_058079.1	Gnomon	gene	12260572	12269587	.	-	.	ID=gene-LOC114972370;Dbxref=GeneID:114972370;Name=LOC114972370;gbkey=Gene;gene=LOC114972370;gene_biotype=protein_coding	5544
NC_058079.1	12264043	12272829	NC_058079.1	Gnomon	gene	12270505	12276135	.	-	.	ID=gene-LOC122948268;Dbxref=GeneID:122948268;Name=LOC122948268;gbkey=Gene;gene=LOC122948268;gene_biotype=protein_coding	2325
NC_058079.1	12315019	12325027	NC_058079.1	Gnomon	gene	12317100	12320507	.	+	.	ID=gene-LOC122948429;Dbxref=GeneID:122948429;Name=LOC122948429;gbkey=Gene;gene=LOC122948429;gene_biotype=protein_coding	3408
NW_025322619.1	1085999	1094025	NW_025322619.1	Gnomon	gene	1088815	1094230	.	+	.	ID=gene-LOC114968804;Dbxref=GeneID:114968804;Name=LOC114968804;gbkey=Gene;gene=LOC114968804;gene_biotype=protein_coding	5211
NW_025322619.1	1085999	1094025	NW_025322619.1	Gnomon	gene	1092431	1097524	.	-	.	ID=gene-LOC114968803;Dbxref=GeneID:114968803;Name=LOC114968803;gbkey=Gene;gene=LOC114968803;gene_biotype=protein_coding	1595
NW_025322619.1	1337052	1343870	NW_025322619.1	Gnomon	gene	1337415	1339261	.	+	.	ID=gene-LOC122949201;Dbxref=GeneID:122949201;Name=LOC122949201;gbkey=Gene;gene=LOC122949201;gene_biotype=protein_coding	1847
NW_025322619.1	1337052	1343870	NW_025322619.1	Gnomon	gene	1339851	1341951	.	-	.	ID=gene-LOC114948732;Dbxref=GeneID:114948732;Name=LOC114948732;gbkey=Gene;gene=LOC114948732;gene_biotype=protein_coding	2101
NW_025322620.1	178376	184506	NW_025322620.1	Gnomon	gene	180442	182029	.	+	.	ID=gene-LOC114967789;Dbxref=GeneID:114967789;Name=LOC114967789;gbkey=Gene;gene=LOC114967789;gene_biotype=protein_coding	1588
NW_025322620.1	319183	331006	NW_025322620.1	Gnomon	gene	322937	328811	.	+	.	ID=gene-LOC122949322;Dbxref=GeneID:122949322;Name=LOC122949322;gbkey=Gene;gene=LOC122949322;gene_biotype=protein_coding	5875
NW_025322620.1	506111	516301	NW_025322620.1	Gnomon	gene	509344	510594	.	+	.	ID=gene-LOC122949366;Dbxref=GeneID:122949366;Name=LOC122949366;gbkey=Gene;gene=LOC122949366;gene_biotype=protein_coding	1251
NW_025322622.1	1086066	1100717	NW_025322622.1	Gnomon	gene	1098946	1104938	.	-	.	ID=gene-LOC114969156;Dbxref=GeneID:114969156;Name=LOC114969156;gbkey=Gene;gene=LOC114969156;gene_biotype=protein_coding	1772
NW_025322622.1	1181105	1188921	NW_025322622.1	Gnomon	gene	1183606	1186955	.	-	.	ID=gene-LOC122949519;Dbxref=GeneID:122949519;Name=LOC122949519;gbkey=Gene;gene=LOC122949519;gene_biotype=protein_coding	3350
NW_025322622.1	1181105	1188921	NW_025322622.1	Gnomon	gene	1187591	1188238	.	-	.	ID=gene-LOC114959002;Dbxref=GeneID:114959002;Name=LOC114959002;gbkey=Gene;gene=LOC114959002;gene_biotype=protein_coding	648
NW_025322634.1	812075	817987	NW_025322634.1	Gnomon	gene	807132	816981	.	+	.	ID=gene-LOC122950276;Dbxref=GeneID:122950276;Name=LOC122950276;gbkey=Gene;gene=LOC122950276;gene_biotype=protein_coding	4906
NW_025322639.1	552725	557583	NW_025322639.1	Gnomon	gene	553678	555304	.	+	.	ID=gene-LOC114949708;Dbxref=GeneID:114949708;Name=LOC114949708;gbkey=Gene;gene=LOC114949708;gene_biotype=protein_coding	1627
NW_025322646.1	237284	244003	NW_025322646.1	Gnomon	gene	239403	241037	.	+	.	ID=gene-LOC122950857;Dbxref=GeneID:122950857;Name=LOC122950857;gbkey=Gene;gene=LOC122950857;gene_biotype=protein_coding	1635
NW_025322646.1	237284	244003	NW_025322646.1	Gnomon	gene	240975	243032	.	-	.	ID=gene-LOC122950855;Dbxref=GeneID:122950855;Name=LOC122950855;gbkey=Gene;gene=LOC122950855;gene_biotype=protein_coding	2058
NW_025322648.1	715048	722637	NW_025322648.1	Gnomon	gene	717219	721680	.	+	.	ID=gene-LOC122950925;Dbxref=GeneID:122950925;Name=LOC122950925;gbkey=Gene;gene=LOC122950925;gene_biotype=protein_coding	4462
NW_025322662.1	210008	216803	NW_025322662.1	Gnomon	gene	209910	211371	.	-	.	ID=gene-LOC114964372;Dbxref=GeneID:114964372;Name=LOC114964372;gbkey=Gene;gene=LOC114964372;gene_biotype=protein_coding	1363
NW_025322662.1	442436	450981	NW_025322662.1	Gnomon	gene	445794	446472	.	+	.	ID=gene-LOC122951411;Dbxref=GeneID:122951411;Name=LOC122951411;gbkey=Gene;gene=LOC122951411;gene_biotype=protein_coding	679
NW_025322671.1	302000	313996	NW_025322671.1	Gnomon	gene	301541	305712	.	-	.	ID=gene-LOC122951600;Dbxref=GeneID:122951600;Name=LOC122951600;gbkey=Gene;gene=LOC122951600;gene_biotype=protein_coding	3712
NW_025322671.1	302000	313996	NW_025322671.1	Gnomon	gene	305928	307622	.	+	.	ID=gene-LOC122951601;Dbxref=GeneID:122951601;Name=LOC122951601;gbkey=Gene;gene=LOC122951601;gene_biotype=protein_coding	1695
NW_025322671.1	302000	313996	NW_025322671.1	Gnomon	gene	307677	311440	.	+	.	ID=gene-LOC114961735;Dbxref=GeneID:114961735;Name=LOC114961735;gbkey=Gene;gene=LOC114961735;gene_biotype=protein_coding	3764
NW_025322706.1	12013	20025	NW_025322706.1	Gnomon	gene	10789	12135	.	-	.	ID=gene-LOC122952190;Dbxref=GeneID:122952190;Name=LOC122952190;gbkey=Gene;gene=LOC122952190;gene_biotype=protein_coding	122
NW_025322706.1	12013	20025	NW_025322706.1	Gnomon	gene	12157	13044	.	-	.	ID=gene-LOC114950295;Dbxref=GeneID:114950295;Name=LOC114950295;gbkey=Gene;gene=LOC114950295;gene_biotype=protein_coding	888
NW_025322706.1	12013	20025	NW_025322706.1	Gnomon	gene	13473	15146	.	-	.	ID=gene-LOC122952191;Dbxref=GeneID:122952191;Name=LOC122952191;gbkey=Gene;gene=LOC122952191;gene_biotype=protein_coding	1674
NW_025322706.1	12013	20025	NW_025322706.1	Gnomon	gene	17851	18849	.	-	.	ID=gene-LOC122952192;Dbxref=GeneID:122952192;Name=LOC122952192;gbkey=Gene;gene=LOC122952192;gene_biotype=protein_coding	999
NW_025322706.1	12013	20025	NW_025322706.1	Gnomon	gene	19080	19670	.	-	.	ID=gene-LOC122952195;Dbxref=GeneID:122952195;Name=LOC122952195;gbkey=Gene;gene=LOC122952195;gene_biotype=protein_coding	591
NW_025322899.1	33044	40027	NW_025322899.1	Gnomon	gene	34820	38944	.	+	.	ID=gene-LOC114971199;Dbxref=GeneID:114971199;Name=LOC114971199;gbkey=Gene;gene=LOC114971199;gene_biotype=protein_coding	4125
NW_025322899.1	33044	40027	NW_025322899.1	Gnomon	gene	30360	33131	.	+	.	ID=gene-LOC122954707;Dbxref=GeneID:122954707;Name=LOC122954707;gbkey=Gene;gene=LOC122954707;gene_biotype=protein_coding	87
