JAAVTL010000159.1 	 505094
JAAVTL010000160.1 	 510627
JAAVTL010000161.1 	 513466
JAAVTL010000162.1 	 511932
JAAVTL010000163.1 	 500978
JAAVTL010000164.1 	 495529
JAAVTL010000165.1 	 500042
JAAVTL010000166.1 	 503847
JAAVTL010000167.1 	 493718
JAAVTL010000168.1 	 500396
JAAVTL010000169.1 	 491390
JAAVTL010000170.1 	 496179
JAAVTL010000171.1 	 495959
JAAVTL010000172.1 	 489201
JAAVTL010000173.1 	 480810
JAAVTL010000174.1 	 464629
JAAVTL010000175.1 	 490213
JAAVTL010000176.1 	 469464
JAAVTL010000177.1 	 481860
JAAVTL010000178.1 	 469449
JAAVTL010000179.1 	 483664
JAAVTL010000180.1 	 472066
JAAVTL010000181.1 	 465668
JAAVTL010000182.1 	 464410
JAAVTL010000183.1 	 450058
JAAVTL010000184.1 	 449696
JAAVTL010000185.1 	 431224
JAAVTL010000186.1 	 456419
JAAVTL010000187.1 	 455153
JAAVTL010000188.1 	 440372
JAAVTL010000189.1 	 440942
JAAVTL010000190.1 	 448163
JAAVTL010000191.1 	 448343
JAAVTL010000192.1 	 457239
JAAVTL010000193.1 	 438504
JAAVTL010000194.1 	 456010
JAAVTL010000195.1 	 455684
JAAVTL010000196.1 	 437481
JAAVTL010000197.1 	 405975
JAAVTL010000198.1 	 450309
JAAVTL010000199.1 	 435207
JAAVTL010000200.1 	 410525
JAAVTL010000201.1 	 438885
JAAVTL010000202.1 	 422350
JAAVTL010000203.1 	 437750
JAAVTL010000204.1 	 434069
JAAVTL010000205.1 	 406260
JAAVTL010000206.1 	 436951
JAAVTL010000207.1 	 425171
JAAVTL010000208.1 	 433555
JAAVTL010000209.1 	 413988
JAAVTL010000210.1 	 419598
JAAVTL010000211.1 	 426117
JAAVTL010000212.1 	 421411
JAAVTL010000213.1 	 419796
JAAVTL010000214.1 	 429403
JAAVTL010000215.1 	 414716
JAAVTL010000216.1 	 423008
JAAVTL010000217.1 	 408198
JAAVTL010000218.1 	 402157
JAAVTL010000219.1 	 377642
JAAVTL010000220.1 	 403050
JAAVTL010000221.1 	 403119
JAAVTL010000222.1 	 412906
JAAVTL010000223.1 	 413117
JAAVTL010000224.1 	 412917
JAAVTL010000225.1 	 406707
JAAVTL010000226.1 	 402509
JAAVTL010000227.1 	 354581
JAAVTL010000228.1 	 399211
JAAVTL010000229.1 	 402160
JAAVTL010000230.1 	 405121
JAAVTL010000231.1 	 405039
JAAVTL010000232.1 	 366789
JAAVTL010000233.1 	 403465
JAAVTL010000234.1 	 354566
JAAVTL010000235.1 	 381924
JAAVTL010000236.1 	 402085
JAAVTL010000237.1 	 393371
JAAVTL010000238.1 	 394411
JAAVTL010000239.1 	 376917
JAAVTL010000240.1 	 392329
JAAVTL010000241.1 	 393883
JAAVTL010000242.1 	 385688
JAAVTL010000243.1 	 384012
JAAVTL010000244.1 	 387654
JAAVTL010000245.1 	 383018
JAAVTL010000246.1 	 380345
JAAVTL010000247.1 	 367901
JAAVTL010000248.1 	 370717
JAAVTL010000249.1 	 383776
JAAVTL010000250.1 	 389454
JAAVTL010000251.1 	 384510
JAAVTL010000252.1 	 369779
JAAVTL010000253.1 	 383756
JAAVTL010000254.1 	 376441
JAAVTL010000255.1 	 381284
JAAVTL010000256.1 	 377103
JAAVTL010000257.1 	 359982
JAAVTL010000258.1 	 362338
JAAVTL010000259.1 	 358725
JAAVTL010000260.1 	 372546
JAAVTL010000261.1 	 374032
JAAVTL010000262.1 	 373968
JAAVTL010000263.1 	 373167
JAAVTL010000264.1 	 347724
JAAVTL010000265.1 	 347531
JAAVTL010000266.1 	 364214
JAAVTL010000267.1 	 372066
JAAVTL010000268.1 	 370835
JAAVTL010000269.1 	 353808
JAAVTL010000270.1 	 367811
JAAVTL010000271.1 	 352658
JAAVTL010000272.1 	 367530
JAAVTL010000273.1 	 367229
JAAVTL010000274.1 	 339502
JAAVTL010000275.1 	 366647
JAAVTL010000276.1 	 366555
JAAVTL010000277.1 	 352828
JAAVTL010000278.1 	 356364
JAAVTL010000279.1 	 350141
JAAVTL010000280.1 	 335490
JAAVTL010000281.1 	 356416
JAAVTL010000282.1 	 348927
JAAVTL010000283.1 	 341245
JAAVTL010000284.1 	 345807
JAAVTL010000285.1 	 332427
JAAVTL010000286.1 	 336275
JAAVTL010000287.1 	 354490
JAAVTL010000288.1 	 328115
JAAVTL010000289.1 	 352785
JAAVTL010000290.1 	 348315
JAAVTL010000291.1 	 338841
JAAVTL010000292.1 	 350648
JAAVTL010000293.1 	 346009
JAAVTL010000294.1 	 343488
JAAVTL010000295.1 	 349787
JAAVTL010000296.1 	 349749
JAAVTL010000297.1 	 336637
JAAVTL010000298.1 	 341033
JAAVTL010000299.1 	 341690
JAAVTL010000300.1 	 343075
JAAVTL010000301.1 	 304718
JAAVTL010000302.1 	 344578
JAAVTL010000303.1 	 335285
JAAVTL010000304.1 	 343649
JAAVTL010000305.1 	 343531
JAAVTL010000306.1 	 321042
JAAVTL010000307.1 	 307770
JAAVTL010000308.1 	 333189
JAAVTL010000309.1 	 341610
JAAVTL010000310.1 	 303055
JAAVTL010000311.1 	 325594
JAAVTL010000312.1 	 320909
JAAVTL010000313.1 	 333696
JAAVTL010000314.1 	 332759
JAAVTL010000315.1 	 283477
JAAVTL010000316.1 	 331337
JAAVTL010000317.1 	 320210
JAAVTL010000318.1 	 314480
JAAVTL010000319.1 	 279095
JAAVTL010000320.1 	 327920
JAAVTL010000321.1 	 327118
JAAVTL010000322.1 	 326723
JAAVTL010000323.1 	 312128
JAAVTL010000324.1 	 287588
JAAVTL010000325.1 	 309565
JAAVTL010000326.1 	 310208
JAAVTL010000327.1 	 321962
JAAVTL010000328.1 	 321448
JAAVTL010000329.1 	 320945
JAAVTL010000330.1 	 305351
JAAVTL010000331.1 	 319673
JAAVTL010000332.1 	 318692
JAAVTL010000333.1 	 318459
JAAVTL010000334.1 	 309630
JAAVTL010000335.1 	 309671
JAAVTL010000336.1 	 316371
JAAVTL010000337.1 	 316127
JAAVTL010000338.1 	 302412
JAAVTL010000339.1 	 309771
JAAVTL010000340.1 	 308892
JAAVTL010000341.1 	 310167
JAAVTL010000342.1 	 312675
JAAVTL010000343.1 	 311661
JAAVTL010000344.1 	 306211
JAAVTL010000345.1 	 308997
JAAVTL010000346.1 	 308850
JAAVTL010000347.1 	 308307
JAAVTL010000348.1 	 307660
JAAVTL010000349.1 	 304882
JAAVTL010000350.1 	 288973
JAAVTL010000351.1 	 305725
JAAVTL010000352.1 	 305304
JAAVTL010000353.1 	 304809
JAAVTL010000354.1 	 285878
JAAVTL010000355.1 	 286387
JAAVTL010000356.1 	 303915
JAAVTL010000357.1 	 290842
JAAVTL010000358.1 	 260775
JAAVTL010000359.1 	 300096
JAAVTL010000360.1 	 293478
JAAVTL010000361.1 	 297093
JAAVTL010000362.1 	 297010
JAAVTL010000363.1 	 296939
JAAVTL010000364.1 	 295510
JAAVTL010000365.1 	 275276
JAAVTL010000366.1 	 295058
JAAVTL010000367.1 	 294779
JAAVTL010000368.1 	 287212
JAAVTL010000369.1 	 258255
JAAVTL010000370.1 	 293108
JAAVTL010000371.1 	 292949
JAAVTL010000372.1 	 292100
JAAVTL010000373.1 	 289382
JAAVTL010000374.1 	 284786
JAAVTL010000375.1 	 288298
JAAVTL010000376.1 	 287682
JAAVTL010000377.1 	 286682
JAAVTL010000378.1 	 286478
JAAVTL010000379.1 	 286202
JAAVTL010000380.1 	 285925
JAAVTL010000381.1 	 285307
JAAVTL010000382.1 	 266635
JAAVTL010000383.1 	 274479
JAAVTL010000384.1 	 259174
JAAVTL010000385.1 	 283795
JAAVTL010000386.1 	 283528
JAAVTL010000387.1 	 282540
JAAVTL010000388.1 	 282248
JAAVTL010000389.1 	 282114
JAAVTL010000390.1 	 257420
JAAVTL010000391.1 	 269979
JAAVTL010000392.1 	 279856
JAAVTL010000393.1 	 259882
JAAVTL010000394.1 	 276608
JAAVTL010000395.1 	 268963
JAAVTL010000396.1 	 262018
JAAVTL010000397.1 	 273507
JAAVTL010000398.1 	 265594
JAAVTL010000399.1 	 273185
JAAVTL010000400.1 	 252885
JAAVTL010000401.1 	 255901
JAAVTL010000402.1 	 262237
JAAVTL010000403.1 	 271629
JAAVTL010000404.1 	 264252
JAAVTL010000405.1 	 270451
JAAVTL010000406.1 	 270143
JAAVTL010000407.1 	 247806
JAAVTL010000408.1 	 269333
JAAVTL010000409.1 	 265836
JAAVTL010000410.1 	 267350
JAAVTL010000411.1 	 254959
JAAVTL010000412.1 	 261100
JAAVTL010000413.1 	 257837
JAAVTL010000414.1 	 263693
JAAVTL010000415.1 	 262632
JAAVTL010000416.1 	 260939
JAAVTL010000417.1 	 260673
JAAVTL010000418.1 	 256501
JAAVTL010000419.1 	 237623
JAAVTL010000420.1 	 258451
JAAVTL010000421.1 	 258156
JAAVTL010000422.1 	 246396
JAAVTL010000423.1 	 240760
JAAVTL010000424.1 	 240680
JAAVTL010000425.1 	 252039
JAAVTL010000426.1 	 255827
JAAVTL010000427.1 	 255455
JAAVTL010000428.1 	 220716
JAAVTL010000429.1 	 245266
JAAVTL010000430.1 	 253900
JAAVTL010000431.1 	 250940
JAAVTL010000432.1 	 252782
JAAVTL010000433.1 	 251476
JAAVTL010000434.1 	 247850
JAAVTL010000435.1 	 251093
JAAVTL010000436.1 	 243839
JAAVTL010000437.1 	 248316
JAAVTL010000438.1 	 247468
JAAVTL010000439.1 	 233037
JAAVTL010000440.1 	 247194
JAAVTL010000441.1 	 241439
JAAVTL010000442.1 	 237575
JAAVTL010000443.1 	 244407
JAAVTL010000444.1 	 244071
JAAVTL010000445.1 	 243242
JAAVTL010000446.1 	 243080
JAAVTL010000447.1 	 242375
JAAVTL010000448.1 	 237374
JAAVTL010000449.1 	 231915
JAAVTL010000450.1 	 241864
JAAVTL010000451.1 	 207977
JAAVTL010000452.1 	 241222
JAAVTL010000453.1 	 238408
JAAVTL010000454.1 	 237936
JAAVTL010000455.1 	 240860
JAAVTL010000456.1 	 239866
JAAVTL010000457.1 	 239759
JAAVTL010000458.1 	 230395
JAAVTL010000459.1 	 232524
JAAVTL010000460.1 	 218956
JAAVTL010000461.1 	 238184
JAAVTL010000462.1 	 217642
JAAVTL010000463.1 	 235963
JAAVTL010000464.1 	 235845
JAAVTL010000465.1 	 224117
JAAVTL010000466.1 	 235074
JAAVTL010000467.1 	 234600
JAAVTL010000468.1 	 234151
JAAVTL010000469.1 	 214690
JAAVTL010000470.1 	 233220
JAAVTL010000471.1 	 233178
JAAVTL010000472.1 	 232264
JAAVTL010000473.1 	 221555
JAAVTL010000474.1 	 230622
JAAVTL010000475.1 	 229934
JAAVTL010000476.1 	 229882
JAAVTL010000477.1 	 205796
JAAVTL010000478.1 	 219195
JAAVTL010000479.1 	 202226
JAAVTL010000480.1 	 228528
JAAVTL010000481.1 	 227884
JAAVTL010000482.1 	 227574
JAAVTL010000483.1 	 226770
JAAVTL010000484.1 	 225945
JAAVTL010000485.1 	 225766
JAAVTL010000486.1 	 218857
JAAVTL010000487.1 	 224628
JAAVTL010000488.1 	 217496
JAAVTL010000489.1 	 215853
JAAVTL010000490.1 	 223613
JAAVTL010000491.1 	 223119
JAAVTL010000492.1 	 217548
JAAVTL010000493.1 	 222886
JAAVTL010000494.1 	 221163
JAAVTL010000495.1 	 220333
JAAVTL010000496.1 	 220332
JAAVTL010000497.1 	 197631
JAAVTL010000498.1 	 218503
JAAVTL010000499.1 	 218454
JAAVTL010000500.1 	 196611
JAAVTL010000501.1 	 218230
JAAVTL010000502.1 	 213380
JAAVTL010000503.1 	 209286
JAAVTL010000504.1 	 204945
JAAVTL010000505.1 	 208550
JAAVTL010000506.1 	 197722
JAAVTL010000507.1 	 199651
JAAVTL010000508.1 	 186939
JAAVTL010000509.1 	 214803
JAAVTL010000510.1 	 214225
JAAVTL010000511.1 	 214072
JAAVTL010000512.1 	 213989
JAAVTL010000513.1 	 210523
JAAVTL010000514.1 	 212455
JAAVTL010000515.1 	 212402
JAAVTL010000516.1 	 201281
JAAVTL010000517.1 	 174361
JAAVTL010000518.1 	 211349
JAAVTL010000519.1 	 211098
JAAVTL010000520.1 	 211029
JAAVTL010000521.1 	 210906
JAAVTL010000522.1 	 190114
JAAVTL010000523.1 	 206572
JAAVTL010000524.1 	 209537
JAAVTL010000525.1 	 209302
JAAVTL010000526.1 	 196617
JAAVTL010000527.1 	 194126
JAAVTL010000528.1 	 190477
JAAVTL010000529.1 	 206432
JAAVTL010000530.1 	 205874
JAAVTL010000531.1 	 202067
JAAVTL010000532.1 	 205197
JAAVTL010000533.1 	 193736
JAAVTL010000534.1 	 200435
JAAVTL010000535.1 	 203528
JAAVTL010000536.1 	 188678
JAAVTL010000537.1 	 190777
JAAVTL010000538.1 	 160140
JAAVTL010000539.1 	 201015
JAAVTL010000540.1 	 200886
JAAVTL010000541.1 	 188197
JAAVTL010000542.1 	 199985
JAAVTL010000543.1 	 199641
JAAVTL010000544.1 	 194559
JAAVTL010000545.1 	 198928
JAAVTL010000546.1 	 197716
JAAVTL010000547.1 	 197590
JAAVTL010000548.1 	 197458
JAAVTL010000549.1 	 196814
JAAVTL010000550.1 	 196008
JAAVTL010000551.1 	 195934
JAAVTL010000552.1 	 193286
JAAVTL010000553.1 	 195679
JAAVTL010000554.1 	 192634
JAAVTL010000555.1 	 195366
JAAVTL010000556.1 	 195207
JAAVTL010000557.1 	 184003
JAAVTL010000558.1 	 192991
JAAVTL010000559.1 	 191673
JAAVTL010000560.1 	 174388
JAAVTL010000561.1 	 188839
JAAVTL010000562.1 	 188192
JAAVTL010000563.1 	 182013
JAAVTL010000564.1 	 170117
JAAVTL010000565.1 	 175821
JAAVTL010000566.1 	 186236
JAAVTL010000567.1 	 168682
JAAVTL010000568.1 	 168455
JAAVTL010000569.1 	 182028
JAAVTL010000570.1 	 185081
JAAVTL010000571.1 	 183709
JAAVTL010000572.1 	 177043
JAAVTL010000573.1 	 171283
JAAVTL010000574.1 	 183309
JAAVTL010000575.1 	 175961
JAAVTL010000576.1 	 182990
JAAVTL010000577.1 	 182007
JAAVTL010000578.1 	 162895
JAAVTL010000579.1 	 160977
JAAVTL010000580.1 	 180742
JAAVTL010000581.1 	 171762
JAAVTL010000582.1 	 167297
JAAVTL010000583.1 	 179515
JAAVTL010000584.1 	 179353
JAAVTL010000585.1 	 170028
JAAVTL010000586.1 	 165879
JAAVTL010000587.1 	 172518
JAAVTL010000588.1 	 177679
JAAVTL010000589.1 	 177576
JAAVTL010000590.1 	 177222
JAAVTL010000591.1 	 170717
JAAVTL010000592.1 	 176153
JAAVTL010000593.1 	 153546
JAAVTL010000594.1 	 175394
JAAVTL010000595.1 	 175336
JAAVTL010000596.1 	 166518
JAAVTL010000597.1 	 173508
JAAVTL010000598.1 	 168751
JAAVTL010000599.1 	 172285
JAAVTL010000600.1 	 172080
JAAVTL010000601.1 	 171622
JAAVTL010000602.1 	 170954
JAAVTL010000603.1 	 170779
JAAVTL010000604.1 	 164714
JAAVTL010000605.1 	 169418
JAAVTL010000606.1 	 169188
JAAVTL010000607.1 	 155672
JAAVTL010000608.1 	 168752
JAAVTL010000609.1 	 168376
JAAVTL010000610.1 	 167418
JAAVTL010000611.1 	 167354
JAAVTL010000612.1 	 167347
JAAVTL010000613.1 	 164111
JAAVTL010000614.1 	 166989
JAAVTL010000615.1 	 166452
JAAVTL010000616.1 	 156606
JAAVTL010000617.1 	 165182
JAAVTL010000618.1 	 163142
JAAVTL010000619.1 	 160248
JAAVTL010000620.1 	 143907
JAAVTL010000621.1 	 159048
JAAVTL010000622.1 	 135957
JAAVTL010000623.1 	 155465
JAAVTL010000624.1 	 155086
JAAVTL010000625.1 	 154285
JAAVTL010000626.1 	 154008
JAAVTL010000627.1 	 143341
JAAVTL010000628.1 	 139194
JAAVTL010000629.1 	 153817
JAAVTL010000630.1 	 153489
JAAVTL010000631.1 	 152623
JAAVTL010000632.1 	 152489
JAAVTL010000633.1 	 146368
JAAVTL010000634.1 	 151922
JAAVTL010000635.1 	 151130
JAAVTL010000636.1 	 150482
JAAVTL010000637.1 	 150476
JAAVTL010000638.1 	 150075
JAAVTL010000639.1 	 150030
JAAVTL010000640.1 	 149463
JAAVTL010000641.1 	 149255
JAAVTL010000642.1 	 148482
JAAVTL010000643.1 	 148382
JAAVTL010000644.1 	 148353
JAAVTL010000645.1 	 148071
JAAVTL010000646.1 	 142460
JAAVTL010000647.1 	 147166
JAAVTL010000648.1 	 147129
JAAVTL010000649.1 	 146385
JAAVTL010000650.1 	 146124
JAAVTL010000651.1 	 145930
JAAVTL010000652.1 	 120120
JAAVTL010000653.1 	 145261
JAAVTL010000654.1 	 140829
JAAVTL010000655.1 	 144650
JAAVTL010000656.1 	 143031
JAAVTL010000657.1 	 142957
JAAVTL010000658.1 	 132813
JAAVTL010000659.1 	 142661
JAAVTL010000660.1 	 125721
JAAVTL010000661.1 	 125301
JAAVTL010000662.1 	 142231
JAAVTL010000663.1 	 141812
JAAVTL010000664.1 	 132496
JAAVTL010000665.1 	 141264
JAAVTL010000666.1 	 140918
JAAVTL010000667.1 	 139887
JAAVTL010000668.1 	 121653
JAAVTL010000669.1 	 139548
JAAVTL010000670.1 	 139349
JAAVTL010000671.1 	 139301
JAAVTL010000672.1 	 135614
JAAVTL010000673.1 	 135159
JAAVTL010000674.1 	 137744
JAAVTL010000675.1 	 137703
JAAVTL010000676.1 	 137397
JAAVTL010000677.1 	 124766
JAAVTL010000678.1 	 136915
JAAVTL010000679.1 	 130476
JAAVTL010000680.1 	 136582
JAAVTL010000681.1 	 136483
JAAVTL010000682.1 	 135896
JAAVTL010000683.1 	 135773
JAAVTL010000684.1 	 135760
JAAVTL010000685.1 	 126721
JAAVTL010000686.1 	 129281
JAAVTL010000687.1 	 135291
JAAVTL010000688.1 	 132357
JAAVTL010000689.1 	 124658
JAAVTL010000690.1 	 134282
JAAVTL010000691.1 	 134272
JAAVTL010000692.1 	 125371
JAAVTL010000693.1 	 132965
JAAVTL010000694.1 	 132383
JAAVTL010000695.1 	 132361
JAAVTL010000696.1 	 131668
JAAVTL010000697.1 	 131449
JAAVTL010000698.1 	 125665
JAAVTL010000699.1 	 130692
JAAVTL010000700.1 	 130440
JAAVTL010000701.1 	 130029
JAAVTL010000702.1 	 118069
JAAVTL010000703.1 	 129624
JAAVTL010000704.1 	 125666
JAAVTL010000705.1 	 129061
JAAVTL010000706.1 	 125110
JAAVTL010000707.1 	 123921
JAAVTL010000708.1 	 127572
JAAVTL010000709.1 	 127528
JAAVTL010000710.1 	 127328
JAAVTL010000711.1 	 126793
JAAVTL010000712.1 	 126217
JAAVTL010000713.1 	 124888
JAAVTL010000714.1 	 124540
JAAVTL010000715.1 	 120633
JAAVTL010000716.1 	 123425
JAAVTL010000717.1 	 123409
JAAVTL010000718.1 	 122727
JAAVTL010000719.1 	 122622
JAAVTL010000720.1 	 121977
JAAVTL010000721.1 	 120918
JAAVTL010000722.1 	 120701
JAAVTL010000723.1 	 120690
JAAVTL010000724.1 	 120634
JAAVTL010000725.1 	 109785
JAAVTL010000726.1 	 120104
JAAVTL010000727.1 	 119406
JAAVTL010000728.1 	 119073
JAAVTL010000729.1 	 118972
JAAVTL010000730.1 	 118955
JAAVTL010000731.1 	 110762
JAAVTL010000732.1 	 118116
JAAVTL010000733.1 	 109364
JAAVTL010000734.1 	 117999
JAAVTL010000735.1 	 117679
JAAVTL010000736.1 	 110996
JAAVTL010000737.1 	 117146
JAAVTL010000738.1 	 116970
JAAVTL010000739.1 	 116638
JAAVTL010000740.1 	 113804
JAAVTL010000741.1 	 116266
JAAVTL010000742.1 	 115676
JAAVTL010000743.1 	 115423
JAAVTL010000744.1 	 114903
JAAVTL010000745.1 	 114899
JAAVTL010000746.1 	 109872
JAAVTL010000747.1 	 114216
JAAVTL010000748.1 	 113912
JAAVTL010000749.1 	 105037
JAAVTL010000750.1 	 113644
JAAVTL010000751.1 	 110944
JAAVTL010000752.1 	 97927
JAAVTL010000753.1 	 109895
JAAVTL010000754.1 	 112845
JAAVTL010000755.1 	 112547
JAAVTL010000756.1 	 112162
JAAVTL010000757.1 	 111720
JAAVTL010000758.1 	 110171
JAAVTL010000759.1 	 107302
JAAVTL010000760.1 	 110067
JAAVTL010000761.1 	 109734
JAAVTL010000762.1 	 109441
JAAVTL010000763.1 	 109305
JAAVTL010000764.1 	 95983
JAAVTL010000765.1 	 109033
JAAVTL010000766.1 	 108953
JAAVTL010000767.1 	 108657
JAAVTL010000768.1 	 108291
JAAVTL010000769.1 	 108153
JAAVTL010000770.1 	 108075
JAAVTL010000771.1 	 107752
JAAVTL010000772.1 	 107479
JAAVTL010000773.1 	 107293
JAAVTL010000774.1 	 106609
JAAVTL010000775.1 	 106593
JAAVTL010000776.1 	 106276
JAAVTL010000777.1 	 101851
JAAVTL010000778.1 	 105500
JAAVTL010000779.1 	 104936
JAAVTL010000780.1 	 104874
JAAVTL010000781.1 	 100651
JAAVTL010000782.1 	 104453
JAAVTL010000783.1 	 104288
JAAVTL010000784.1 	 104033
JAAVTL010000785.1 	 103888
JAAVTL010000786.1 	 103545
JAAVTL010000787.1 	 103491
JAAVTL010000788.1 	 102866
JAAVTL010000789.1 	 102702
JAAVTL010000790.1 	 102665
JAAVTL010000791.1 	 102379
JAAVTL010000792.1 	 102340
JAAVTL010000793.1 	 102141
JAAVTL010000794.1 	 102020
JAAVTL010000795.1 	 96246
JAAVTL010000796.1 	 100597
JAAVTL010000797.1 	 100546
JAAVTL010000798.1 	 95546
JAAVTL010000799.1 	 100212
JAAVTL010000800.1 	 96076
JAAVTL010000801.1 	 99743
JAAVTL010000802.1 	 99722
JAAVTL010000803.1 	 99365
JAAVTL010000804.1 	 99357
JAAVTL010000805.1 	 92894
JAAVTL010000806.1 	 98675
JAAVTL010000807.1 	 98403
JAAVTL010000808.1 	 98385
JAAVTL010000809.1 	 98306
JAAVTL010000810.1 	 98256
JAAVTL010000811.1 	 98032
JAAVTL010000812.1 	 98024
JAAVTL010000813.1 	 97838
JAAVTL010000814.1 	 97488
JAAVTL010000815.1 	 97372
JAAVTL010000816.1 	 97368
JAAVTL010000817.1 	 90751
JAAVTL010000818.1 	 97119
JAAVTL010000819.1 	 85037
JAAVTL010000820.1 	 96912
JAAVTL010000821.1 	 96886
