#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::NC_058066.1:8501324-8504753	3429	46	0.2921	10.53492374420166	1	0.0233085	noncoding
transcript::NC_058066.1:8532417-8533774	1357	103	0.4103	8.59455432891846	1	0.372011	noncoding
transcript::NC_058066.1:9655897-9656114	217	15	0.35573	5.750821495056152	1	0.00292168	noncoding
transcript::NC_058066.1:10403245-10404798	1553	59	0.33399	9.61760311126709	1	0.0307545	noncoding
transcript::NC_058066.1:11037433-11037635	202	18	0.36899000000000004	5.194140434265136	1	0.0043753	noncoding
transcript::NC_058066.1:11164998-11165474	476	20	0.42211000000000004	10.478062629699707	1	0.0130617	noncoding
transcript::NC_058066.1:11321636-11321966	330	31	0.39008	9.782255363464351	1	0.0137323	noncoding
transcript::NC_058066.1:11648430-11655513	7083	226	0.29343	9.541014671325684	1	0.837036	coding
transcript::NC_058066.1:11905017-11905287	270	31	0.38937000000000005	5.39154224395752	1	0.0104942	noncoding
transcript::NC_058066.1:12368411-12371962	3551	74	0.31281000000000003	8.36066303253174	1	0.0409344	noncoding
transcript::NC_058066.1:12862674-12863186	512	40	0.40671	8.253645515441896	1	0.0162626	noncoding
transcript::NC_058066.1:13883117-13883715	598	25	0.36044999999999994	9.101404762268068	1	0.00721305	noncoding
transcript::NC_058066.1:14492736-14493153	417	62	0.29947	9.761818885803223	-1	0.173916	noncoding
transcript::NC_058066.1:14629765-14630854	1089	76	0.37922999999999996	9.783286857604978	1	0.0929968	noncoding
transcript::NC_058066.1:15424083-15425180	1097	46	0.33439	11.999967765808105	1	0.0231063	noncoding
transcript::NC_058066.1:16615155-16616171	1016	41	0.29422000000000004	10.044319343566894	1	0.0177596	noncoding
transcript::NC_058066.1:16815881-16816170	289	21	0.32999	5.519032096862792	1	0.00437751	noncoding
transcript::NC_058066.1:16829807-16830415	608	66	0.35156	7.725237464904786	1	0.036822	noncoding
transcript::NC_058066.1:16830671-16831094	423	51	0.34802999999999995	4.057985877990721	1	0.0508412	noncoding
transcript::NC_058066.1:16917893-16923096	5203	99	0.31401	7.6217336654663095	1	0.115845	noncoding
transcript::NC_058066.1:16924570-16925567	997	36	0.30806	6.6948034286499025	1	0.00817821	noncoding
transcript::NC_058066.1:16924957-16925567	610	31	0.38478	9.056534767150879	1	0.0105605	noncoding
transcript::NC_058066.1:17125998-17130270	4272	80	0.32396	9.77007083892822	1	0.0622324	noncoding
transcript::NC_058066.1:17127108-17134932	7824	80	0.29526	9.77007083892822	1	0.0519716	noncoding
transcript::NC_058066.1:17215503-17218889	3386	909	0.41985	9.530312919616701	1	1	coding
transcript::NC_058066.1:17749965-17750560	595	72	0.42264	9.417364311218265	1	0.128643	noncoding
transcript::NC_058066.1:17994435-17995394	959	35	0.31526	4.571128273010253	1	0.0149964	noncoding
transcript::NC_058066.1:18204633-18206170	1537	36	0.30278	9.224603843688964	1	0.0115306	noncoding
transcript::NC_058066.1:18204633-18206170	1537	36	0.30278	9.224603843688964	1	0.0115306	noncoding
transcript::NC_058066.1:18707855-18711503	3648	136	0.30816	8.394122123718265	1	0.329505	noncoding
transcript::NC_058066.1:18707862-18711985	4123	136	0.30981	8.394122123718265	1	0.335548	noncoding
transcript::NC_058066.1:18707870-18727216	19346	136	0.2921	8.394122123718265	1	0.278675	noncoding
transcript::NC_058066.1:18780483-18780757	274	16	0.36166999999999994	5.752754020690918	-1	0.0173557	noncoding
transcript::NC_058066.1:18803234-18803633	399	51	0.43788999999999995	9.098761558532715	1	0.0512704	noncoding
transcript::NC_058066.1:18811684-18817800	6116	378	0.37065	9.970245170593262	1	0.999979	coding
transcript::NC_058066.1:19904732-19905909	1177	71	0.28982	10.445248222351072	1	0.0433183	noncoding
transcript::NC_058066.1:19946067-19947110	1043	35	0.3651	9.997450828552246	1	0.0151524	noncoding
transcript::NC_058066.1:20101091-20101948	857	74	0.26594	7.6645902633667	1	0.0436169	noncoding
transcript::NC_058066.1:20101091-20101948	857	74	0.26594	7.6645902633667	1	0.0436169	noncoding
transcript::NC_058066.1:21404013-21408209	4196	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404013-21408209	4196	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21408209	4051	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404158-21410385	6227	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21410385	6190	102	0.27270000000000005	8.446857261657716	1	0.0919338	noncoding
transcript::NC_058066.1:21404195-21415046	10851	203	0.27270000000000005	9.049120903015137	1	0.652253	coding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21404514-21408209	3695	53	0.26767	9.099341773986819	1	0.0228835	noncoding
transcript::NC_058066.1:21794250-21797435	3185	87	0.32761	10.831800651550292	1	0.0823518	noncoding
transcript::NC_058066.1:21868584-21874518	5934	60	0.30688000000000004	4.657011985778809	1	0.057311	noncoding
transcript::NC_058066.1:21959130-21960018	888	72	0.28593	9.82925281524658	1	0.0408613	noncoding
transcript::NC_058066.1:21960068-21961993	1925	60	0.30651	11.730683326721191	1	0.0345369	noncoding
transcript::NC_058066.1:22012346-22016185	3839	71	0.26872	9.913190650939939	1	0.0414647	noncoding
transcript::NC_058066.1:22343573-22344561	988	132	0.46767	7.854779624938965	1	0.893954	coding
transcript::NC_058066.1:23817259-23817707	448	43	0.33267	7.957348823547362	1	0.0113783	noncoding
transcript::NC_058066.1:23936629-23938662	2033	113	0.36852	6.581182289123535	1	0.424404	noncoding
transcript::NC_058066.1:23936633-23938662	2029	113	0.36467000000000005	6.581182289123535	1	0.40869	noncoding
transcript::NC_058066.1:24598474-24598753	279	39	0.24897	8.569347190856934	1	0.0185155	noncoding
transcript::NC_058066.1:24650007-24652123	2116	64	0.30787000000000003	10.284464073181148	1	0.0363416	noncoding
transcript::NC_058066.1:25316573-25317076	503	81	0.40232999999999997	11.18057460784912	-1	0.172449	noncoding
transcript::NC_058066.1:25622023-25626089	4066	101	0.33906000000000003	9.547654914855958	1	0.148143	noncoding
transcript::NC_058066.1:25682482-25682751	269	32	0.42616000000000004	10.028524589538574	-1	0.0807668	noncoding
transcript::NC_058066.1:25887420-25887907	487	9	0.45857	10.859908866882325	-1	0.0898074	noncoding
transcript::NC_058066.1:26703045-26705087	2042	55	0.29554	9.30312633514404	1	0.022472	noncoding
transcript::NC_058066.1:26908378-26909742	1364	48	0.27508	11.052024650573731	1	0.0300624	noncoding
transcript::NC_058066.1:27046606-27046931	325	12	0.38282000000000005	11.000256538391113	1	0.0079943	noncoding
transcript::NC_058066.1:27047711-27049259	1548	360	0.43461	11.920993995666507	1	0.999982	coding
transcript::NC_058066.1:27047717-27049259	1542	338	0.43523	11.913257789611816	1	0.999955	coding
transcript::NC_058066.1:27048117-27049259	1142	213	0.43792	11.600457191467285	1	0.992659	coding
transcript::NC_058066.1:27051350-27052201	851	49	0.35292	10.71298542022705	1	0.0284273	noncoding
transcript::NC_058066.1:27107002-27107243	241	20	0.44075	5.060625648498534	1	0.00846669	noncoding
transcript::NC_058066.1:27259112-27266808	7696	298	0.32453	9.320081520080567	1	0.996338	coding
transcript::NC_058066.1:27407749-27410834	3085	30	0.3317	11.735002708435058	1	0.0156717	noncoding
transcript::NC_058066.1:28971067-28971823	756	61	0.36728	10.61692752838135	1	0.0485646	noncoding
transcript::NC_058066.1:28971067-28971823	756	61	0.36728	10.61692752838135	1	0.0485646	noncoding
transcript::NC_058066.1:28971067-28971823	756	61	0.36728	10.61692752838135	1	0.0485646	noncoding
transcript::NC_058066.1:28971083-28971823	740	61	0.36236	10.61692752838135	1	0.0466194	noncoding
transcript::NC_058066.1:29122814-29124332	1518	66	0.2675	7.785411643981934	1	0.0323534	noncoding
transcript::NC_058066.1:29248879-29249349	470	43	0.42440999999999995	10.714081382751463	-1	0.119738	noncoding
transcript::NC_058066.1:29637927-29638735	808	57	0.33677999999999997	6.874528312683106	1	0.0223525	noncoding
transcript::NC_058066.1:29673282-29674304	1022	41	0.30159	11.553846549987792	1	0.0231539	noncoding
transcript::NC_058066.1:30117451-30123420	5969	182	0.28958	8.647096061706542	1	0.633559	coding
transcript::NC_058066.1:30785770-30787125	1355	76	0.33387	8.84114589691162	1	0.0530846	noncoding
transcript::NC_058066.1:31366513-31370545	4032	88	0.30981	8.262735557556152	1	0.0688996	noncoding
transcript::NC_058066.1:31835534-31835845	311	26	0.31249	5.988237953186036	1	0.00550936	noncoding
transcript::NC_058066.1:31835607-31835845	238	26	0.32298	5.988237953186036	1	0.00520855	noncoding
transcript::NC_058066.1:31880591-31884656	4065	369	0.37342	10.010666847229004	1	0.999972	coding
transcript::NC_058066.1:32416988-32417345	357	21	0.36151	9.69825305938721	1	0.00749647	noncoding
transcript::NC_058066.1:32417050-32417345	295	21	0.39893	9.69825305938721	1	0.0087753	noncoding
transcript::NC_058066.1:33358943-33359441	498	31	0.26245999999999997	9.387450981140137	1	0.014481	noncoding
transcript::NC_058066.1:33443452-33449806	6354	407	0.35284000000000004	6.696906471252441	1	1	coding
transcript::NC_058066.1:33460873-33466065	5192	56	0.25734	8.980526542663576	1	0.0269816	noncoding
transcript::NC_058066.1:33462145-33466065	3920	56	0.26558000000000004	8.980526542663576	1	0.024838	noncoding
transcript::NC_058066.1:33655927-33659006	3079	239	0.32565	6.946600151062011	1	0.993986	coding
transcript::NC_058066.1:33655946-33657237	1291	219	0.41791999999999996	6.885725593566895	-1	0.230453	noncoding
transcript::NC_058066.1:33655946-33659006	3060	239	0.32565	6.946600151062011	1	0.993986	coding
transcript::NC_058066.1:33840548-33840807	259	16	0.42767000000000005	9.187856864929199	1	0.00701969	noncoding
transcript::NC_058066.1:33860799-33865958	5159	59	0.29089	10.381746864318849	1	0.031633	noncoding
transcript::NC_058066.1:33860817-33866300	5483	59	0.28624	10.381746864318849	1	0.0318824	noncoding
transcript::NC_058066.1:34228743-34231102	2359	49	0.33114000000000005	7.837179756164551	1	0.0147045	noncoding
transcript::NC_058066.1:34606645-34607201	556	82	0.39213	11.224735450744628	-1	0.175128	noncoding
transcript::NC_058066.1:34877276-34879169	1893	83	0.31153000000000003	9.302481651306149	1	0.0601316	noncoding
transcript::NC_058066.1:35556069-35556654	585	12	0.32428	8.500108146667483	1	0.00334188	noncoding
transcript::NC_058066.1:36554207-36554962	755	28	0.33435000000000004	10.582436943054198	1	0.0127612	noncoding
transcript::NC_058066.1:36557363-36559153	1790	39	0.30324	9.869803428649902	1	0.0154679	noncoding
transcript::NC_058066.1:36558129-36559153	1024	39	0.34062	9.869803428649902	1	0.0157064	noncoding
transcript::NC_058066.1:36560694-36561794	1100	45	0.39354	10.075973320007321	1	0.0291085	noncoding
transcript::NC_058066.1:36560694-36562589	1895	45	0.39602000000000004	10.075973320007321	1	0.0297901	noncoding
transcript::NC_058066.1:37707409-37709169	1760	95	0.28334000000000004	10.423522377014159	1	0.07579	noncoding
transcript::NC_058066.1:37908834-37909082	248	61	0.45185	11.659187889099119	-1	0.175748	noncoding
transcript::NC_058066.1:38689905-38690137	232	67	0.46492	9.873542594909669	-1	0.0968549	noncoding
transcript::NC_058066.1:38779085-38786760	7675	76	0.29675	4.646439933776856	-1	0.0623039	noncoding
transcript::NC_058066.1:39005954-39006855	901	51	0.31535	9.986491203308105	1	0.0233593	noncoding
transcript::NC_058066.1:39242913-39243760	847	76	0.3923	10.308123970031733	1	0.113053	noncoding
transcript::NC_058066.1:39244100-39244355	255	22	0.41407	4.540321540832521	1	0.0112987	noncoding
transcript::NC_058066.1:39277468-39279488	2020	86	0.36472	11.271475028991699	-1	0.178858	noncoding
transcript::NC_058066.1:1132236-1134678	2442	64	0.27517	6.528208351135253	1	0.0374315	noncoding
transcript::NC_058066.1:2381566-2385046	3480	99	0.29595000000000005	9.387515449523924	1	0.0895412	noncoding
transcript::NC_058066.1:2592051-2592574	523	37	0.29191	9.992422294616702	1	0.0157614	noncoding
transcript::NC_058066.1:3290395-3291780	1385	25	0.41874	9.700380516052245	1	0.0126114	noncoding
transcript::NC_058066.1:3290398-3291780	1382	25	0.41874	9.700380516052245	1	0.0126114	noncoding
transcript::NC_058066.1:3291152-3291780	628	25	0.44222	9.700380516052245	1	0.0164881	noncoding
transcript::NC_058066.1:3843080-3843529	449	33	0.33135	7.976044654846191	1	0.00721402	noncoding
transcript::NC_058066.1:3843999-3844491	492	35	0.39979000000000003	6.693041419982911	1	0.0104106	noncoding
transcript::NC_058066.1:3848152-3848628	476	51	0.42059	5.478108024597168	1	0.0469338	noncoding
transcript::NC_058066.1:4442240-4442816	576	36	0.35603	8.88614482879639	1	0.0109697	noncoding
transcript::NC_058066.1:4608759-4609250	491	29	0.41446000000000005	9.519095420837402	1	0.013961	noncoding
transcript::NC_058066.1:4740783-4741461	678	64	0.43671000000000004	10.697513008117674	1	0.130578	noncoding
transcript::NC_058066.1:5081800-5085716	3916	62	0.32545	9.067043113708493	1	0.0296958	noncoding
transcript::NC_058066.1:6454470-6461618	7148	101	0.30576000000000003	9.719527626037596	1	0.10318	noncoding
transcript::NC_058066.1:6456405-6463708	7303	101	0.31444	9.719527626037596	1	0.11231	noncoding
transcript::NC_058066.1:6457586-6474622	17036	132	0.29367000000000004	9.538242530822753	1	0.21438	noncoding
transcript::NC_058066.1:6457955-6472460	14505	132	0.30191	9.538242530822753	1	0.236027	noncoding
transcript::NC_058066.1:6457955-6472460	14505	132	0.30191	9.538242530822753	1	0.236027	noncoding
transcript::NC_058066.1:6457955-6472460	14505	132	0.30191	9.538242530822753	1	0.236027	noncoding
transcript::NC_058066.1:6457955-6474622	16667	132	0.29367000000000004	9.538242530822753	1	0.21438	noncoding
transcript::NC_058066.1:6457957-6472460	14503	132	0.30191	9.538242530822753	1	0.236027	noncoding
transcript::NC_058066.1:6457957-6472630	14673	132	0.28982	9.538242530822753	1	0.205482	noncoding
transcript::NC_058066.1:6458028-6472630	14602	132	0.28982	9.538242530822753	1	0.205482	noncoding
transcript::NC_058066.1:6490495-6498475	7980	94	0.29904000000000003	10.71304988861084	1	0.0800736	noncoding
transcript::NC_058066.1:6496996-6504378	7382	94	0.29343	10.397412681579588	1	0.0777354	noncoding
transcript::NC_058066.1:6588736-6590947	2211	58	0.34314	5.988863182067871	1	0.0294156	noncoding
transcript::NC_058066.1:6588744-6591279	2535	58	0.29367000000000004	5.988863182067871	1	0.0296807	noncoding
transcript::NC_058066.1:6588978-6591454	2476	58	0.33081	5.988863182067871	1	0.0278239	noncoding
transcript::NC_058066.1:6793042-6794988	1946	51	0.42159	9.523930549621582	1	0.0465009	noncoding
transcript::NC_058066.1:7004468-7012268	7800	86	0.29367000000000004	9.625597190856933	1	0.0606982	noncoding
transcript::NC_058066.1:7039407-7040832	1425	51	0.29585	10.132383155822755	1	0.0240404	noncoding
transcript::NC_058066.1:7787487-7787949	462	16	0.38444	11.999967765808105	1	0.00940184	noncoding
transcript::NC_058066.1:7798579-7800053	1474	77	0.3363	7.018387794494628	1	0.0583119	noncoding
transcript::NC_058066.1:7826058-7826271	213	28	0.40362	9.690645790100099	1	0.0127718	noncoding
transcript::NC_058066.1:8301059-8302253	1194	107	0.39601	9.731389808654786	1	0.363158	noncoding
transcript::NC_058066.1:8498570-8504753	6183	46	0.2921	10.53492374420166	1	0.0233085	noncoding
transcript::NC_058066.1:8515059-8516462	1403	18	0.31121	11.21964244842529	1	0.0119861	noncoding
transcript::NC_058066.1:8515059-8516462	1403	18	0.31121	11.21964244842529	1	0.0119861	noncoding
transcript::NC_058066.1:8515059-8516462	1403	18	0.31121	11.21964244842529	1	0.0119861	noncoding
transcript::NC_058066.1:8515059-8516462	1403	18	0.31121	11.21964244842529	1	0.0119861	noncoding
transcript::NC_058066.1:8517109-8528541	11432	93	0.29695	11.04951038360596	1	0.0757086	noncoding
transcript::NC_058066.1:8523261-8528541	5280	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:8523759-8524992	1233	18	0.25341	11.7542142868042	1	0.0315729	noncoding
transcript::NC_058066.1:8523759-8527049	3290	29	0.25341	6.497174263000488	-1	0.150538	noncoding
transcript::NC_058066.1:8523759-8528541	4782	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:8523759-8528541	4782	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:8523759-8528541	4782	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:8523759-8528541	4782	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:8524992-8527548	2556	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:8526003-8527548	1545	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:8526003-8527548	1545	35	0.25341	9.515420722961426	1	0.0191072	noncoding
transcript::NC_058066.1:10191950-10192162	212	35	0.42207999999999996	10.177446556091308	-1	0.0904947	noncoding
transcript::NC_058066.1:10298303-10300412	2109	83	0.29386	9.919186210632322	1	0.0570289	noncoding
transcript::NC_058066.1:10608759-10609807	1048	89	0.28982	9.43464183807373	1	0.0643373	noncoding
transcript::NC_058066.1:10875143-10876335	1192	131	0.31684	10.076875877380367	-1	0.166187	noncoding
transcript::NC_058066.1:11326942-11327276	334	18	0.44760999999999995	11.999967765808105	1	0.0185661	noncoding
transcript::NC_058066.1:11937211-11938150	939	46	0.327	9.42980670928955	1	0.017522	noncoding
transcript::NC_058066.1:13015611-13016583	972	54	0.38227	6.679172706604004	1	0.027355	noncoding
transcript::NC_058066.1:14341584-14343282	1698	42	0.33235000000000003	8.841919517517091	1	0.0130048	noncoding
transcript::NC_058066.1:15281595-15282376	781	160	0.37093999999999994	9.073425483703613	1	0.823558	coding
transcript::NC_058066.1:16918916-16923734	4818	87	0.28366	5.977836418151855	1	0.112678	noncoding
transcript::NC_058066.1:16924956-16925814	858	31	0.37982	9.056534767150879	1	0.010251	noncoding
transcript::NC_058066.1:17128346-17132702	4356	79	0.29754	9.554617500305174	1	0.0498534	noncoding
transcript::NC_058066.1:17129801-17133840	4039	65	0.29526	9.300612068176267	1	0.0309546	noncoding
transcript::NC_058066.1:17215464-17219108	3644	909	0.40445	9.530312919616701	1	1	coding
transcript::NC_058066.1:17215464-17219108	3644	909	0.40445	9.530312919616701	1	1	coding
transcript::NC_058066.1:17215464-17219108	3644	909	0.40445	9.530312919616701	1	1	coding
transcript::NC_058066.1:17215496-17219108	3612	909	0.41985	9.530312919616701	1	1	coding
transcript::NC_058066.1:17736195-17737359	1164	57	0.36195	11.796956825256348	1	0.0366449	noncoding
transcript::NC_058066.1:17749975-17750546	571	72	0.41964	9.417364311218265	1	0.123542	noncoding
transcript::NC_058066.1:18280315-18282170	1855	77	0.33875	9.674528694152833	1	0.0629438	noncoding
transcript::NC_058066.1:18417753-18419389	1636	86	0.33026	6.380029106140137	1	0.0993881	noncoding
transcript::NC_058066.1:18569050-18607174	38124	143	0.29367000000000004	7.698579978942871	1	0.39389	noncoding
transcript::NC_058066.1:18571647-18591769	20122	143	0.28982	7.698579978942871	1	0.381388	noncoding
transcript::NC_058066.1:18703963-18705068	1105	116	0.3658	10.261706733703612	1	0.322484	noncoding
transcript::NC_058066.1:18704011-18705068	1057	116	0.3658	10.261706733703612	1	0.322484	noncoding
transcript::NC_058066.1:18802151-18803273	1122	29	0.31035	6.700487327575684	1	0.00580468	noncoding
transcript::NC_058066.1:18811405-18817440	6035	378	0.37148000000000003	9.970245170593262	1	0.99998	coding
transcript::NC_058066.1:18953787-18954544	757	24	0.38134999999999997	10.000932121276854	1	0.0101387	noncoding
transcript::NC_058066.1:20213681-20217251	3570	75	0.30385	7.1358739852905275	1	0.0445133	noncoding
transcript::NC_058066.1:20213850-20217251	3401	52	0.28912000000000004	7.847623634338379	1	0.0169364	noncoding
transcript::NC_058066.1:20217935-20218964	1029	45	0.34072	9.101340293884277	1	0.0161912	noncoding
transcript::NC_058066.1:20630693-20630984	291	24	0.38108	7.99880199432373	-1	0.0386534	noncoding
transcript::NC_058066.1:20656314-20656732	418	41	0.35851999999999995	10.014019203186034	1	0.0189018	noncoding
transcript::NC_058066.1:21185449-21187853	2404	288	0.39622	9.229245567321776	1	0.99982	coding
transcript::NC_058066.1:21404003-21407537	3534	49	0.27936000000000005	10.39509181976318	1	0.0257813	noncoding
transcript::NC_058066.1:21404003-21408062	4059	53	0.31947000000000003	9.099341773986819	1	0.0206622	noncoding
transcript::NC_058066.1:21577001-21584356	7355	103	0.32469000000000003	10.099955558776852	1	0.132593	noncoding
transcript::NC_058066.1:21868510-21877622	9112	92	0.27818000000000004	10.72188205718994	1	0.0701054	noncoding
transcript::NC_058066.1:21873476-21877622	4146	92	0.28334000000000004	10.72188205718994	1	0.0709434	noncoding
transcript::NC_058066.1:21873538-21876621	3083	92	0.28719	10.72188205718994	1	0.071868	noncoding
transcript::NC_058066.1:21873538-21877748	4210	92	0.28334000000000004	10.72188205718994	1	0.0709434	noncoding
transcript::NC_058066.1:21873824-21876621	2797	92	0.30796	10.72188205718994	1	0.0809826	noncoding
transcript::NC_058066.1:21869685-21874551	4866	60	0.26558000000000004	4.657011985778809	1	0.107032	noncoding
transcript::NC_058066.1:22016524-22017861	1337	49	0.30365000000000003	6.142328453063963	1	0.0173289	noncoding
transcript::NC_058066.1:23112581-23113144	563	53	0.35195	11.999967765808105	1	0.0290321	noncoding
transcript::NC_058066.1:24330461-24330777	316	41	0.33462	9.570670127868649	1	0.0153372	noncoding
